time_s,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,state_z_ned_m,est_alt_m,exchange_status
18.4219834,1960,1000,1000,1000,1000,0,0,0,0,1208.26336500001,-1201.44312734569,ответная передача
18.4352522,0,NaN,NaN,NaN,NaN,0,0,0,0,1209.80353500001,-1202.97889192902,ответная передача
18.4470337,0,NaN,NaN,NaN,NaN,0,0,0,0,1211.34468600001,-1204.51563751236,ответная передача
18.455086,1961,1000,1000,1000,1000,0,0,0,0,1212.88681800001,-1206.05336409569,ответная передача
18.4680606,0,NaN,NaN,NaN,NaN,0,0,0,0,1214.42993100001,-1207.59207167902,ответная передача
18.4799797,0,NaN,NaN,NaN,NaN,0,0,0,0,1215.97402500001,-1209.13176026236,ответная передача
18.4923457,1962,1000,1000,1000,1000,0,0,0,0,1217.51910000001,-1210.67242984569,ответная передача
18.5048887,0,NaN,NaN,NaN,NaN,0,0,0,0,1219.06515600001,-1212.21408042902,ответная передача
18.5168722,0,NaN,NaN,NaN,NaN,0,0,0,0,1220.61219300001,-1213.75671201236,ответная передача
18.5292738,0,NaN,NaN,NaN,NaN,0,0,0,0,1222.16021100001,-1215.30032459569,ответная передача
18.5412381,0,NaN,NaN,NaN,NaN,0,0,0,0,1223.70921000001,-1216.84491817902,ответная передача
18.553471,0,NaN,NaN,NaN,NaN,0,0,0,0,1225.25919000001,-1218.39049276236,ответная передача
18.5635998,1963,1000,1000,1000,1000,0,0,0,0,1226.81015100001,-1219.93704834569,ответная передача
18.5760827,0,NaN,NaN,NaN,NaN,0,0,0,0,1228.36209300001,-1221.48458492902,ответная передача
18.5880858,0,NaN,NaN,NaN,NaN,0,0,0,0,1229.91501600001,-1223.03310251236,ответная передача
18.5967117,1964,1000,1000,1000,1000,0,0,0,0,1231.46892000001,-1224.58260109569,ответная передача
18.6091153,0,NaN,NaN,NaN,NaN,0,0,0,0,1233.02380500001,-1226.13308067902,ответная передача
18.621555,0,NaN,NaN,NaN,NaN,0,0,0,0,1234.57967100001,-1227.68454126236,ответная передача
18.6297392,1965,1000,1000,1000,1000,0,0,0,0,1236.13651800001,-1229.23698284569,ответная передача
18.642323,0,NaN,NaN,NaN,NaN,0,0,0,0,1237.69434600001,-1230.79040542902,ответная передача
18.6542837,0,NaN,NaN,NaN,NaN,0,0,0,0,1239.25315500001,-1232.34480901236,ответная передача
18.6633073,1966,1000,1000,1000,1000,0,0,0,0,1240.81294500001,-1233.90019359569,ответная передача
18.6757826,0,NaN,NaN,NaN,NaN,0,0,0,0,1242.37371600001,-1235.45655917902,ответная передача
18.687819,0,NaN,NaN,NaN,NaN,0,0,0,0,1243.93546800001,-1237.01390576236,ответная передача
18.6988103,1967,1000,1000,1000,1000,0,0,0,0,1245.49820100001,-1238.57223334569,ответная передача
18.7116392,0,NaN,NaN,NaN,NaN,0,0,0,0,1247.06191500001,-1240.13154192902,ответная передача
18.7236824,0,NaN,NaN,NaN,NaN,0,0,0,0,1248.62661000001,-1241.69183151236,ответная передача
18.7358277,0,NaN,NaN,NaN,NaN,0,0,0,0,1250.19228600001,-1243.25310209569,ответная передача
18.7420292,1968,1000,1000,1000,1000,0,0,0,0,1251.75894300001,-1244.81535367902,ответная передача
18.7556463,0,NaN,NaN,NaN,NaN,0,0,0,0,1253.32658100001,-1246.37858626236,ответная передача
18.7674836,0,NaN,NaN,NaN,NaN,0,0,0,0,1254.89520000001,-1247.94279984569,ответная передача
18.7797476,0,NaN,NaN,NaN,NaN,0,0,0,0,1256.46480000001,-1249.50799442902,ответная передача
18.7920442,0,NaN,NaN,NaN,NaN,0,0,0,0,1258.03538100001,-1251.07417001236,ответная передача
18.8041609,0,NaN,NaN,NaN,NaN,0,0,0,0,1259.60694300001,-1252.64132659569,ответная передача
18.8132227,1969,1000,1000,1000,1000,0,0,0,0,1261.17948600001,-1254.20946417902,ответная передача
18.825777,0,NaN,NaN,NaN,NaN,0,0,0,0,1262.75301000001,-1255.77858276236,ответная передача
18.8393524,0,NaN,NaN,NaN,NaN,0,0,0,0,1264.32751500001,-1257.34868234569,ответная передача
18.8466276,1970,1000,1000,1000,1000,0,0,0,0,1265.90300100001,-1258.91976292902,ответная передача
18.859127,0,NaN,NaN,NaN,NaN,0,0,0,0,1267.47946800001,-1260.49182451236,ответная передача
18.8712909,0,NaN,NaN,NaN,NaN,0,0,0,0,1269.05691600001,-1262.06486709569,ответная передача
18.8797838,1971,1000,1000,1000,1000,0,0,0,0,1270.63534500001,-1263.63889067902,ответная передача
18.8922125,0,NaN,NaN,NaN,NaN,0,0,0,0,1272.21475500001,-1265.21389526235,ответная передача
18.9047595,0,NaN,NaN,NaN,NaN,0,0,0,0,1273.79514600001,-1266.78988084569,ответная передача
18.9171677,1972,1000,1000,1000,1000,0,0,0,0,1275.37651800001,-1268.36684742902,ответная передача
18.9298481,0,NaN,NaN,NaN,NaN,0,0,0,0,1276.95887100001,-1269.94479501236,ответная передача
18.9420115,0,NaN,NaN,NaN,NaN,0,0,0,0,1278.54220500001,-1271.52372359569,ответная передача
18.9510729,1973,1000,1000,1000,1000,0,0,0,0,1280.12652000001,-1273.10363317902,ответная передача
18.9635564,0,NaN,NaN,NaN,NaN,0,0,0,0,1281.71181600001,-1274.68452376235,ответная передача
18.9759017,0,NaN,NaN,NaN,NaN,0,0,0,0,1283.29809300001,-1276.26639534569,ответная передача
18.9876452,1974,1000,1000,1000,1000,0,0,0,0,1284.88535100001,-1277.84924792902,ответная передача
19.0009437,0,NaN,NaN,NaN,NaN,0,0,0,0,1286.47359000001,-1279.43308151236,ответная передача
19.0143288,0,NaN,NaN,NaN,NaN,0,0,0,0,1288.06281000001,-1281.01789609569,ответная передача
19.0211707,1975,1000,1000,1000,1000,0,0,0,0,1289.65301100001,-1282.60369167902,ответная передача
19.0337718,0,NaN,NaN,NaN,NaN,0,0,0,0,1291.24419300001,-1284.19046826236,ответная передача
19.0465295,0,NaN,NaN,NaN,NaN,0,0,0,0,1292.83635600001,-1285.77822584569,ответная передача
19.0545312,1976,1000,1000,1000,1000,0,0,0,0,1294.42950000001,-1287.36696442902,ответная передача
19.0670299,0,NaN,NaN,NaN,NaN,0,0,0,0,1296.02362500001,-1288.95668401236,ответная передача
19.0794601,0,NaN,NaN,NaN,NaN,0,0,0,0,1297.61873100001,-1290.54738459569,ответная передача
19.0877823,1977,1000,1000,1000,1000,0,0,0,0,1299.21481800001,-1292.13906617902,ответная передача
19.1007297,0,NaN,NaN,NaN,NaN,0,0,0,0,1300.81188600001,-1293.73172876236,ответная передача
19.1134742,0,NaN,NaN,NaN,NaN,0,0,0,0,1302.40993500001,-1295.32537234569,ответная передача
19.1216975,1978,1000,1000,1000,1000,0,0,0,0,1304.00896500001,-1296.91999692902,ответная передача
19.1341246,0,NaN,NaN,NaN,NaN,0,0,0,0,1305.60897600001,-1298.51560251236,ответная передача
19.1466525,0,NaN,NaN,NaN,NaN,0,0,0,0,1307.20996800001,-1300.11218909569,ответная передача
19.1589316,1979,1000,1000,1000,1000,0,0,0,0,1308.81194100001,-1301.70975667902,ответная передача
19.1715746,0,NaN,NaN,NaN,NaN,0,0,0,0,1310.41489500001,-1303.30830526236,ответная передача
19.1839436,0,NaN,NaN,NaN,NaN,0,0,0,0,1312.01883000001,-1304.90783484569,ответная передача
19.1964828,1980,1000,1000,1000,1000,0,0,0,0,1313.62374600001,-1306.50834542902,ответная передача
19.210069,0,NaN,NaN,NaN,NaN,0,0,0,0,1315.22964300001,-1308.10983701236,ответная передача
19.2219553,0,NaN,NaN,NaN,NaN,0,0,0,0,1316.83652100001,-1309.71230959569,ответная передача
19.2340174,0,NaN,NaN,NaN,NaN,0,0,0,0,1318.44438000001,-1311.31576317902,ответная передача
19.2463498,0,NaN,NaN,NaN,NaN,0,0,0,0,1320.05322000001,-1312.92019776235,ответная передача
19.2583131,0,NaN,NaN,NaN,NaN,0,0,0,0,1321.66304100001,-1314.52561334569,ответная передача
19.2701494,0,NaN,NaN,NaN,NaN,0,0,0,0,1323.27384300001,-1316.13200992902,ответная передача
19.2826779,1981,1000,1000,1000,1000,0,0,0,0,1324.88562600001,-1317.73938751236,ответная передача
19.2968325,0,NaN,NaN,NaN,NaN,0,0,0,0,1326.49839000001,-1319.34774609569,ответная передача
19.3091315,0,NaN,NaN,NaN,NaN,0,0,0,0,1328.11213500001,-1320.95708567902,ответная передача
19.3221568,1982,1000,1000,1000,1000,0,0,0,0,1329.72686100001,-1322.56740626235,ответная передача
19.3355089,0,NaN,NaN,NaN,NaN,0,0,0,0,1331.34256800001,-1324.17870784569,ответная передача
19.3474608,0,NaN,NaN,NaN,NaN,0,0,0,0,1332.95925600001,-1325.79099042902,ответная передача
19.3553654,1983,1000,1000,1000,1000,0,0,0,0,1334.57692500001,-1327.40425401235,ответная передача
19.3679124,0,NaN,NaN,NaN,NaN,0,0,0,0,1336.19557500001,-1329.01849859569,ответная передача
19.3813285,0,NaN,NaN,NaN,NaN,0,0,0,0,1337.81520600001,-1330.63372417902,ответная передача
19.3883614,1984,1000,1000,1000,1000,0,0,0,0,1339.43581800001,-1332.24993076235,ответная передача
19.4007359,0,NaN,NaN,NaN,NaN,0,0,0,0,1341.05741100001,-1333.86711834569,ответная передача
19.4135202,0,NaN,NaN,NaN,NaN,0,0,0,0,1342.67998500001,-1335.48528692902,ответная передача
19.4218617,1985,1000,1000,1000,1000,0,0,0,0,1344.30354000001,-1337.10443651235,ответная передача
19.4346058,0,NaN,NaN,NaN,NaN,0,0,0,0,1345.92807600001,-1338.72456709569,ответная передача
19.4472338,0,NaN,NaN,NaN,NaN,0,0,0,0,1347.55359300001,-1340.34567867902,ответная передача
19.458903,1986,1000,1000,1000,1000,0,0,0,0,1349.18009100001,-1341.96777126235,ответная передача
19.471743,0,NaN,NaN,NaN,NaN,0,0,0,0,1350.80757000001,-1343.59084484569,ответная передача
19.4841373,0,NaN,NaN,NaN,NaN,0,0,0,0,1352.43603000001,-1345.21489942902,ответная передача
19.4920839,1987,1000,1000,1000,1000,0,0,0,0,1354.06547100001,-1346.83993501235,ответная передача
19.5066163,0,NaN,NaN,NaN,NaN,0,0,0,0,1355.69589300001,-1348.46595159569,ответная передача
19.5200126,0,NaN,NaN,NaN,NaN,0,0,0,0,1357.32729600001,-1350.09294917902,ответная передача
19.5301853,1988,1000,1000,1000,1000,0,0,0,0,1358.95968000001,-1351.72092776235,ответная передача
19.5429847,0,NaN,NaN,NaN,NaN,0,0,0,0,1360.59304500001,-1353.34988734569,ответная передача
19.555749,0,NaN,NaN,NaN,NaN,0,0,0,0,1362.22739100001,-1354.97982792902,ответная передача
19.5676369,0,NaN,NaN,NaN,NaN,0,0,0,0,1363.86271800001,-1356.61074951235,ответная передача
19.5722144,1989,1000,1000,1000,1000,0,0,0,0,1365.49902600001,-1358.24265209569,ответная передача
19.5847277,0,NaN,NaN,NaN,NaN,0,0,0,0,1367.13631500001,-1359.87553567902,ответная передача
19.5970433,0,NaN,NaN,NaN,NaN,0,0,0,0,1368.77458500001,-1361.50940026235,ответная передача
19.6090871,0,NaN,NaN,NaN,NaN,0,0,0,0,1370.41383600001,-1363.14424584569,ответная передача
19.6130135,1990,1000,1000,1000,1000,0,0,0,0,1372.05406800001,-1364.78007242902,ответная передача
19.6257114,0,NaN,NaN,NaN,NaN,0,0,0,0,1373.69528100001,-1366.41688001235,ответная передача
19.6377496,0,NaN,NaN,NaN,NaN,0,0,0,0,1375.33747500001,-1368.05466859569,ответная передача
19.649575,0,NaN,NaN,NaN,NaN,0,0,0,0,1376.98065000001,-1369.69343817902,ответная передача
19.654897,1991,1000,1000,1000,1000,0,0,0,0,1378.62480600001,-1371.33318876235,ответная передача
19.6676567,0,NaN,NaN,NaN,NaN,0,0,0,0,1380.26994300001,-1372.97392034569,ответная передача
19.6797097,0,NaN,NaN,NaN,NaN,0,0,0,0,1381.91606100001,-1374.61563292902,ответная передача
19.692159,0,NaN,NaN,NaN,NaN,0,0,0,0,1383.56316000001,-1376.25832651235,ответная передача
19.705452,0,NaN,NaN,NaN,NaN,0,0,0,0,1385.21124000001,-1377.90200109569,ответная передача
19.7174768,0,NaN,NaN,NaN,NaN,0,0,0,0,1386.86030100001,-1379.54665667902,ответная передача
19.7301367,1992,1000,1000,1000,1000,0,0,0,0,1388.51034300001,-1381.19229326235,ответная передача
19.7427147,0,NaN,NaN,NaN,NaN,0,0,0,0,1390.16136600001,-1382.83891084569,ответная передача
19.7549276,0,NaN,NaN,NaN,NaN,0,0,0,0,1391.81337000001,-1384.48650942902,ответная передача
19.7637702,1993,1000,1000,1000,1000,0,0,0,0,1393.46635500001,-1386.13508901235,ответная передача
19.7765378,0,NaN,NaN,NaN,NaN,0,0,0,0,1395.12032100001,-1387.78464959569,ответная передача
19.7899579,0,NaN,NaN,NaN,NaN,0,0,0,0,1396.77526800001,-1389.43519117902,ответная передача
19.8010801,1994,1000,1000,1000,1000,0,0,0,0,1398.43119600001,-1391.08671376235,ответная передача
19.813733,0,NaN,NaN,NaN,NaN,0,0,0,0,1400.08810500001,-1392.73921734569,ответная передача
19.8257526,0,NaN,NaN,NaN,NaN,0,0,0,0,1401.74599500001,-1394.39270192902,ответная передача
19.8344113,1995,1000,1000,1000,1000,0,0,0,0,1403.40486600001,-1396.04716751235,ответная передача
19.847311,0,NaN,NaN,NaN,NaN,0,0,0,0,1405.06471800001,-1397.70261409569,ответная передача
19.8594176,0,NaN,NaN,NaN,NaN,0,0,0,0,1406.72555100001,-1399.35904167902,ответная передача
19.8730781,0,NaN,NaN,NaN,NaN,0,0,0,0,1408.38736500001,-1401.01645026235,ответная передача
19.8809852,1996,1000,1000,1000,1000,0,0,0,0,1410.05016000001,-1402.67483984569,ответная передача
19.8937708,0,NaN,NaN,NaN,NaN,0,0,0,0,1411.71393600001,-1404.33421042902,ответная передача
19.9056929,0,NaN,NaN,NaN,NaN,0,0,0,0,1413.37869300001,-1405.99456201235,ответная передача
19.9178259,1997,1000,1000,1000,1000,0,0,0,0,1415.04443100001,-1407.65589459569,ответная передача
19.9303102,0,NaN,NaN,NaN,NaN,0,0,0,0,1416.71115000001,-1409.31820817902,ответная передача
19.9423607,0,NaN,NaN,NaN,NaN,0,0,0,0,1418.37885000001,-1410.98150276235,ответная передача
19.9544496,0,NaN,NaN,NaN,NaN,0,0,0,0,1420.04753100001,-1412.64577834569,ответная передача
19.9662908,0,NaN,NaN,NaN,NaN,0,0,0,0,1421.71719300001,-1414.31103492902,ответная передача
19.9782267,0,NaN,NaN,NaN,NaN,0,0,0,0,1423.38783600001,-1415.97727251235,ответная передача
19.9892824,1998,1000,1000,1000,1000,0,0,0,0,1425.05946000001,-1417.64449109569,ответная передача
