time_s,altitude_m,est_altitude_m,roll_rad,pitch_rad,yaw_rad,yaw_rate_radps,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,exchange_status
10.4726084,-401.287860000003,-397.397224432689,0,0,0,0,1397,1000,1000,1000,1000,0,0,0,0,ответная передача
10.4865893,-402.175665000003,-398.280624015953,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.4990409,-403.064451000003,-399.165004599213,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.5056077,-403.954218000003,-400.050366182471,0,0,0,0,1398,1000,1000,1000,1000,0,0,0,0,ответная передача
10.5194787,-404.844966000003,-400.936708765725,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.5317783,-405.736695000003,-401.824032348976,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.5442554,-406.629405000003,-402.712336932225,0,0,0,0,1399,1000,1000,1000,1000,0,0,0,0,ответная передача
10.557489,-407.523096000003,-403.601622515471,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.5704737,-408.417768000003,-404.491889098716,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.5807334,-409.313421000003,-405.383136681958,0,0,0,0,1400,1000,1000,1000,1000,0,0,0,0,ответная передача
10.5937723,-410.210055000003,-406.275365265199,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.6063871,-411.107670000003,-407.168574848438,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.6140456,-412.006266000003,-408.062765431676,0,0,0,0,1401,1000,1000,1000,1000,0,0,0,0,ответная передача
10.6269608,-412.905843000003,-408.957937014913,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.6397438,-413.806401000003,-409.85408959815,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.6530925,-414.707940000003,-410.751223181385,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.6597518,-415.610460000003,-411.649337764621,0,0,0,0,1402,1000,1000,1000,1000,0,0,0,0,ответная передача
10.6726384,-416.513961000003,-412.548433347856,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.6850246,-417.418443000003,-413.448509931091,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.6933772,-418.323906000003,-414.349567514326,0,0,0,0,1403,1000,1000,1000,1000,0,0,0,0,ответная передача
10.7065945,-419.230350000003,-415.251606097561,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.7189949,-420.137775000003,-416.154625680797,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.7268666,-421.046181000003,-417.058626264034,0,0,0,0,1404,1000,1000,1000,1000,0,0,0,0,ответная передача
10.7399578,-421.955568000003,-417.963607847271,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.7527689,-422.865936000003,-418.869570430509,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.7652552,-423.777285000003,-419.776514013748,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.7684555,-424.689615000003,-420.684438596988,0,0,0,0,1405,1000,1000,1000,1000,0,0,0,0,ответная передача
10.7817301,-425.602926000003,-421.59334418023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.7942928,-426.517218000003,-422.503230763473,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.8016275,-427.432491000003,-423.414098346717,0,0,0,0,1406,1000,1000,1000,1000,0,0,0,0,ответная передача
10.8146296,-428.348745000003,-424.325946929963,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.827356,-429.265980000003,-425.238776513211,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.8350256,-430.184196000003,-426.15258709646,0,0,0,0,1407,1000,1000,1000,1000,0,0,0,0,ответная передача
10.8482752,-431.103393000003,-427.067378679711,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.8608027,-432.023571000003,-427.983151262964,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.873319,-432.944730000003,-428.899904846219,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.8858149,-433.866870000003,-429.817639429476,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.8985606,-434.789991000003,-430.736355012736,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.9106515,-435.714093000003,-431.656051595997,0,0,0,0,1408,1000,1000,1000,1000,0,0,0,0,ответная передача
10.9238216,-436.639176000003,-432.57672917926,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.9365584,-437.565240000003,-433.498387762526,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.9442929,-438.492285000003,-434.421027345794,0,0,0,0,1409,1000,1000,1000,1000,0,0,0,0,ответная передача
10.9575338,-439.420311000003,-435.344647929064,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.9699961,-440.349318000003,-436.269249512337,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.9826204,-441.279306000003,-437.194832095612,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
10.9852684,-442.210275000003,-438.121395678889,0,0,0,0,1410,1000,1000,1000,1000,0,0,0,0,ответная передача
10.9986163,-443.142225000003,-439.048940262168,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.0113096,-444.075156000003,-439.97746584545,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.0226152,-445.009068000003,-440.906972428734,0,0,0,0,1411,1000,1000,1000,1000,0,0,0,0,ответная передача
11.0355369,-445.943961000003,-441.837460012021,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.0479606,-446.879835000003,-442.76892859531,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.0556989,-447.816690000003,-443.701378178601,0,0,0,0,1412,1000,1000,1000,1000,0,0,0,0,ответная передача
11.0689944,-448.754526000003,-444.634808761894,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.0816967,-449.693343000003,-445.56922034519,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.0942109,-450.633141000003,-446.504612928488,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.0972589,-451.573920000003,-447.440986511789,0,0,0,0,1413,1000,1000,1000,1000,0,0,0,0,ответная передача
11.1099146,-452.515680000003,-448.378341095091,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.1220986,-453.458421000003,-449.316676678396,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.1305083,-454.402143000003,-450.255993261703,0,0,0,0,1414,1000,1000,1000,1000,0,0,0,0,ответная передача
11.1446979,-455.346846000003,-451.196290845012,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.1572612,-456.292530000003,-452.137569428323,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.1647701,-457.239195000003,-453.079829011636,0,0,0,0,1415,1000,1000,1000,1000,0,0,0,0,ответная передача
11.1778487,-458.186841000003,-454.023069594951,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.1902041,-459.135468000003,-454.967291178268,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.20301,-460.085076000003,-455.912493761587,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.2055223,-461.035665000004,-456.858677344908,0,0,0,0,1416,1000,1000,1000,1000,0,0,0,0,ответная передача
11.218269,-461.987235000004,-457.80584192823,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.2310386,-462.939786000004,-458.753987511555,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.2407866,-463.893318000004,-459.703114094881,0,0,0,0,1417,1000,1000,1000,1000,0,0,0,0,ответная передача
11.2545228,-464.847831000004,-460.653221678209,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.2681677,-465.803325000004,-461.604310261538,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.2734356,-466.759800000004,-462.556379844869,0,0,0,0,1418,1000,1000,1000,1000,0,0,0,0,ответная передача
11.2863456,-467.717256000004,-463.509430428201,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.2988789,-468.675693000004,-464.463462011535,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.3112171,-469.635111000004,-465.41847459487,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.3147071,-470.595510000004,-466.374468178207,0,0,0,0,1419,1000,1000,1000,1000,0,0,0,0,ответная передача
11.3276457,-471.556890000004,-467.331442761545,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.3401695,-472.519251000004,-468.289398344884,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.3472275,-473.482593000004,-469.248334928224,0,0,0,0,1420,1000,1000,1000,1000,0,0,0,0,ответная передача
11.3611396,-474.446916000004,-470.208252511565,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.3736181,-475.412220000004,-471.169151094908,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.3817542,-476.378505000004,-472.131030678251,0,0,0,0,1421,1000,1000,1000,1000,0,0,0,0,ответная передача
11.3951533,-477.345771000004,-473.093891261596,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.4076565,-478.314018000004,-474.057732844941,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.4200644,-479.283246000004,-475.022555428287,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.4225693,-480.253455000004,-475.988359011634,0,0,0,0,1422,1000,1000,1000,1000,0,0,0,0,ответная передача
11.4356151,-481.224645000004,-476.955143594981,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.4480089,-482.196816000004,-477.922909178329,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.4605785,-483.169968000004,-478.891655761678,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.4728571,-484.144101000004,-479.861383345028,0,0,0,0,1423,1000,1000,1000,1000,0,0,0,0,ответная передача
11.4866644,-485.119215000004,-480.832091928378,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.4993493,-486.095310000004,-481.803781511728,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.5061203,-487.072386000004,-482.776452095079,0,0,0,0,1424,1000,1000,1000,1000,0,0,0,0,ответная передача
11.5193467,-488.050443000004,-483.75010367843,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.5322564,-489.029481000004,-484.724736261782,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.5404553,-490.009500000004,-485.700349845134,0,0,0,0,1425,1000,1000,1000,1000,0,0,0,0,ответная передача
11.5551896,-490.990500000004,-486.676944428486,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.5697764,-491.972481000004,-487.654520011838,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.5731102,-492.955443000004,-488.633076595191,0,0,0,0,1426,1000,1000,1000,1000,0,0,0,0,ответная передача
11.5861117,-493.939386000004,-489.612614178543,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.5988226,-494.924310000004,-490.593132761896,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.6102708,-495.910215000004,-491.574632345249,0,0,0,0,1427,1000,1000,1000,1000,0,0,0,0,ответная передача
11.6239413,-496.897101000004,-492.557112928601,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.6364223,-497.884968000004,-493.540574511954,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.6437911,-498.873816000004,-494.525017095307,0,0,0,0,1428,1000,1000,1000,1000,0,0,0,0,ответная передача
11.6568742,-499.863645000004,-495.51044067866,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.6693898,-500.854455000004,-496.496845262012,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.6776068,-501.846246000004,-497.484230845364,0,0,0,0,1429,1000,1000,1000,1000,0,0,0,0,ответная передача
11.6920426,-502.839018000004,-498.472597428717,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.7047882,-503.832771000004,-499.461945012069,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.7107086,-504.827505000004,-500.452273595421,0,0,0,0,1430,1000,1000,1000,1000,0,0,0,0,ответная передача
11.7241391,-505.823220000004,-501.443583178772,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.7385313,-506.819916000004,-502.435873762123,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.7511636,-507.817593000004,-503.429145345474,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.7532138,-508.816251000004,-504.423397928825,0,0,0,0,1431,1000,1000,1000,1000,0,0,0,0,ответная передача
11.7672462,-509.815890000004,-505.418631512175,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.7813441,-510.816510000004,-506.414846095525,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.7898105,-511.818111000004,-507.412041678875,0,0,0,0,1432,1000,1000,1000,1000,0,0,0,0,ответная передача
11.8028775,-512.820693000004,-508.410218262224,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.8152323,-513.824256000004,-509.409375845573,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.8237455,-514.828800000004,-510.409514428922,0,0,0,0,1433,1000,1000,1000,1000,0,0,0,0,ответная передача
11.8367227,-515.834325000004,-511.41063401227,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.8489396,-516.840831000004,-512.412734595618,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.8589549,-517.848318000004,-513.415816178965,0,0,0,0,1434,1000,1000,1000,1000,0,0,0,0,ответная передача
11.872255,-518.856786000004,-514.419878762312,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.8844866,-519.866235000004,-515.424922345658,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.8930489,-520.876665000004,-516.430946929004,0,0,0,0,1435,1000,1000,1000,1000,0,0,0,0,ответная передача
11.9062202,-521.888076000004,-517.43795251235,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.9191426,-522.900468000004,-518.445939095695,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.928223,-523.913841000004,-519.454906679039,0,0,0,0,1436,1000,1000,1000,1000,0,0,0,0,ответная передача
11.9419606,-524.928195000004,-520.464855262383,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.9553962,-525.943530000004,-521.475784845727,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.9686563,-526.959846000004,-522.48769542907,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.9723416,-527.977143000004,-523.500587012413,0,0,0,0,1437,1000,1000,1000,1000,0,0,0,0,ответная передача
11.9863641,-528.995421000004,-524.514459595755,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
11.9990342,-530.014680000004,-525.529313179097,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.0054553,-531.034920000004,-526.545147762438,0,0,0,0,1438,1000,1000,1000,1000,0,0,0,0,ответная передача
12.0185539,-532.056141000004,-527.561963345779,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.0308761,-533.078343000004,-528.57975992912,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.0400401,-534.101526000004,-529.59853751246,0,0,0,0,1439,1000,1000,1000,1000,0,0,0,0,ответная передача
12.0531604,-535.125690000004,-530.618296095799,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.0654034,-536.150835000004,-531.639035679138,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.0777914,-537.176961000004,-532.660756262477,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.0807903,-538.204068000004,-533.683457845815,0,0,0,0,1440,1000,1000,1000,1000,0,0,0,0,ответная передача
12.0935318,-539.232156000004,-534.707140429153,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.1062707,-540.261225000005,-535.731804012491,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.1148876,-541.291275000004,-536.757448595828,0,0,0,0,1441,1000,1000,1000,1000,0,0,0,0,ответная передача
12.1279372,-542.322306000004,-537.784074179164,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.1404198,-543.354318000004,-538.8116807625,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.1521742,-544.387311000005,-539.840268345836,0,0,0,0,1442,1000,1000,1000,1000,0,0,0,0,ответная передача
12.1650182,-545.421285000005,-540.869836929172,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.1775136,-546.456240000005,-541.900386512507,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.1894593,-547.492176000005,-542.931917095842,0,0,0,0,1443,1000,1000,1000,1000,0,0,0,0,ответная передача
12.2037439,-548.529093000005,-543.964428679177,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.2161852,-549.566991000005,-544.997921262511,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.2265315,-550.605870000005,-546.032394845845,0,0,0,0,1444,1000,1000,1000,1000,0,0,0,0,ответная передача
12.2406433,-551.645730000005,-547.067849429178,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.2535218,-552.686571000005,-548.104285012512,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.2617728,-553.728393000005,-549.141701595845,0,0,0,0,1445,1000,1000,1000,1000,0,0,0,0,ответная передача
12.2748158,-554.771196000005,-550.180099179177,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.2876431,-555.814980000005,-551.21947776251,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.2983636,-556.859745000005,-552.259837345842,0,0,0,0,1446,1000,1000,1000,1000,0,0,0,0,ответная передача
12.311484,-557.905491000005,-553.301177929174,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.32392,-558.952218000005,-554.343499512506,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.3320377,-559.999926000005,-555.386802095838,0,0,0,0,1447,1000,1000,1000,1000,0,0,0,0,ответная передача
12.3452811,-561.048615000005,-556.431085679169,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.3575815,-562.098285000005,-557.4763502625,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.3650257,-563.148936000005,-558.522595845831,0,0,0,0,1448,1000,1000,1000,1000,0,0,0,0,ответная передача
12.3781556,-564.200568000005,-559.569822429162,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.3905981,-565.253181000005,-560.618030012493,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.4033669,-566.306775000005,-561.667218595823,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.4099683,-567.361350000005,-562.717388179154,0,0,0,0,1449,1000,1000,1000,1000,0,0,0,0,ответная передача
12.4231545,-568.416906000005,-563.768538762484,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.4355343,-569.473443000005,-564.820670345814,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.4482815,-570.530961000005,-565.873782929144,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.4529704,-571.589460000005,-566.927876512474,0,0,0,0,1450,1000,1000,1000,1000,0,0,0,0,ответная передача
12.4656546,-572.648940000005,-567.982951095804,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.4783722,-573.709401000005,-569.039006679134,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.4891911,-574.770843000005,-570.096043262463,0,0,0,0,1451,1000,1000,1000,1000,0,0,0,0,ответная передача
12.5029262,-575.833266000005,-571.154060845793,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.5153123,-576.896670000005,-572.213059429123,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.5228609,-577.961055000005,-573.273039012452,0,0,0,0,1452,1000,1000,1000,1000,0,0,0,0,ответная передача
12.5360726,-579.026421000005,-574.333999595782,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.5487409,-580.092768000005,-575.395941179111,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.5601601,-581.160096000005,-576.458863762441,0,0,0,0,1453,1000,1000,1000,1000,0,0,0,0,ответная передача
12.573149,-582.228405000005,-577.52276734577,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.5855682,-583.297695000005,-578.5876519291,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.593362,-584.367966000005,-579.65351751243,0,0,0,0,1454,1000,1000,1000,1000,0,0,0,0,ответная передача
12.6063873,-585.439218000005,-580.720364095759,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.6188754,-586.511451000005,-581.788191679089,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.6263896,-587.584665000005,-582.857000262418,0,0,0,0,1455,1000,1000,1000,1000,0,0,0,0,ответная передача
12.6395483,-588.658860000005,-583.926789845748,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.6518803,-589.734036000005,-584.997560429077,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.6595353,-590.810193000005,-586.069312012407,0,0,0,0,1456,1000,1000,1000,1000,0,0,0,0,ответная передача
12.6720593,-591.887331000005,-587.142044595737,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.6841766,-592.965450000005,-588.215758179066,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.6935856,-594.044550000005,-589.290452762396,0,0,0,0,1457,1000,1000,1000,1000,0,0,0,0,ответная передача
12.7066354,-595.124631000005,-590.366128345726,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.7189417,-596.205693000005,-591.442784929056,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.7316166,-597.287736000005,-592.520422512386,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.7365574,-598.370760000005,-593.599041095716,0,0,0,0,1458,1000,1000,1000,1000,0,0,0,0,ответная передача
12.7509525,-599.454765000005,-594.678640679046,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.7641336,-600.539751000005,-595.759221262376,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.7726254,-601.625718000005,-596.840782845706,0,0,0,0,1459,1000,1000,1000,1000,0,0,0,0,ответная передача
12.7858016,-602.712666000005,-597.923325429037,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.7984878,-603.800595000005,-599.006849012367,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.809798,-604.889505000005,-600.091353595698,0,0,0,0,1460,1000,1000,1000,1000,0,0,0,0,ответная передача
12.8238669,-605.979396000005,-601.176839179028,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.8363389,-607.070268000005,-602.263305762359,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.8471924,-608.162121000005,-603.35075334569,0,0,0,0,1461,1000,1000,1000,1000,0,0,0,0,ответная передача
12.8616997,-609.254955000005,-604.43918192902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.8738799,-610.348770000006,-605.528591512351,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.8862265,-611.443566000005,-606.618982095682,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.8889026,-612.539343000005,-607.710353679013,0,0,0,0,1462,1000,1000,1000,1000,0,0,0,0,ответная передача
12.9021118,-613.636101000006,-608.802706262345,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.9150188,-614.733840000006,-609.896039845676,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.9225259,-615.832560000006,-610.990354429007,0,0,0,0,1463,1000,1000,1000,1000,0,0,0,0,ответная передача
12.936864,-616.932261000006,-612.085650012339,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.9496984,-618.032943000006,-613.18192659567,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.9627048,-619.134606000006,-614.279184179002,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.9723916,-620.237250000006,-615.377422762334,0,0,0,0,1464,1000,1000,1000,1000,0,0,0,0,ответная передача
12.9856585,-621.340875000006,-616.476642345666,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
12.9984695,-622.445481000006,-617.576842928998,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
13.0058129,-623.551068000006,-618.67802451233,0,0,0,0,1465,1000,1000,1000,1000,0,0,0,0,ответная передача
13.0199003,-624.657636000006,-619.780187095662,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
13.032595,-625.765185000006,-620.883330678994,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
13.0399359,-626.873715000006,-621.987455262326,0,0,0,0,1466,1000,1000,1000,1000,0,0,0,0,ответная передача
