index,time_s,json_acc_x,json_acc_y,json_acc_z,json_acc_norm,acc_x_imu0,acc_y_imu0,acc_z_imu0,acc_norm_imu0,acc_x_imu1,acc_y_imu1,acc_z_imu1,acc_norm_imu1,max_json_to_instance_diff,max_instance_norm_difference
125,1.24,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
126,1.25,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
127,1.26,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
128,1.27,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
129,1.28,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
130,1.29,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
131,1.3,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
132,1.31,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
133,1.32,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
134,1.33,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
135,1.34,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
136,1.35,0,0,0,0,-0.000375350995454937,-0.000997768249362707,-0.00130888284184039,0.00168807705478438,0.000256005965638906,-0.00175184616819024,-0.00146329705603421,0.00229689841430654,0.00229689841430654,0.000608821359522166
137,1.36,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
138,1.37,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
139,1.38,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
140,1.39,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
141,1.4,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
142,1.41,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
143,1.42,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
144,1.43,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
145,1.44,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
146,1.45,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
147,1.46,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
148,1.47,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
149,1.48,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
150,1.49,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
151,1.5,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
152,1.51,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
153,1.52,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
154,1.53,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
155,1.54,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
156,1.55,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
157,1.56,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
158,1.57,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
159,1.58,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
160,1.59,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
161,1.6,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
162,1.61,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
163,1.62,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
164,1.63,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
165,1.64,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
166,1.65,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
167,1.66,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
168,1.67,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
169,1.68,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
170,1.69,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
171,1.7,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
172,1.71,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
173,1.72,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
174,1.73,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
175,1.74,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
176,1.75,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
177,1.76,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
178,1.77,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
179,1.78,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
180,1.79,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
181,1.8,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
182,1.81,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
183,1.82,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
184,1.83,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
185,1.84,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
186,1.85,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
187,1.86,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
188,1.87,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
189,1.88,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
190,1.89,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
191,1.9,0,0,0,0,-0.00121494627092034,-0.00220280303619802,-0.000231801779591478,0.00252629525640378,-0.00374351162463427,0.000871313561219722,-0.00290235644206405,0.00481629935972921,0.00481629935972921,0.00229000410332543
192,1.91,0,0,0,0,-0.00158083403948694,-0.00100404373370111,-0.00193742616102099,0.00269457978337878,-5.3101779485587e-05,0.00146984751336277,-0.00128956197295338,0.00195607811541632,0.00269457978337878,0.000738501667962461
193,1.92,0,0,0,0,-0.00158083403948694,-0.00100404373370111,-0.00193742616102099,0.00269457978337878,-5.3101779485587e-05,0.00146984751336277,-0.00128956197295338,0.00195607811541632,0.00269457978337878,0.000738501667962461
194,1.93,0,0,0,0,-0.00158083403948694,-0.00100404373370111,-0.00193742616102099,0.00269457978337878,-5.3101779485587e-05,0.00146984751336277,-0.00128956197295338,0.00195607811541632,0.00269457978337878,0.000738501667962461
195,1.94,0,0,0,0,-0.00158083403948694,-0.00100404373370111,-0.00193742616102099,0.00269457978337878,-5.3101779485587e-05,0.00146984751336277,-0.00128956197295338,0.00195607811541632,0.00269457978337878,0.000738501667962461
196,1.95,0,0,0,0,-0.00158083403948694,-0.00100404373370111,-0.00193742616102099,0.00269457978337878,-5.3101779485587e-05,0.00146984751336277,-0.00128956197295338,0.00195607811541632,0.00269457978337878,0.000738501667962461
197,1.96,0,0,0,0,-0.00158083403948694,-0.00100404373370111,-0.00193742616102099,0.00269457978337878,-5.3101779485587e-05,0.00146984751336277,-0.00128956197295338,0.00195607811541632,0.00269457978337878,0.000738501667962461
198,1.97,0,0,0,0,-0.00158083403948694,-0.00100404373370111,-0.00193742616102099,0.00269457978337878,-5.3101779485587e-05,0.00146984751336277,-0.00128956197295338,0.00195607811541632,0.00269457978337878,0.000738501667962461
199,1.98,0,0,0,0,-0.00158083403948694,-0.00100404373370111,-0.00193742616102099,0.00269457978337878,-5.3101779485587e-05,0.00146984751336277,-0.00128956197295338,0.00195607811541632,0.00269457978337878,0.000738501667962461
200,1.99,0,0,0,0,-0.00158083403948694,-0.00100404373370111,-0.00193742616102099,0.00269457978337878,-5.3101779485587e-05,0.00146984751336277,-0.00128956197295338,0.00195607811541632,0.00269457978337878,0.000738501667962461
