phase,time_s,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,exchange_status
before_arm,1.7325253,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.745016,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.751536,550,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.7648556,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.7775691,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.7902095,551,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.8035909,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8164978,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8233713,552,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.8367226,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8492526,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8576441,553,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.871167,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8841036,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.8939986,554,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.9073334,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9198828,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9271317,555,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.9403684,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9531318,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9609237,556,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,1.9742473,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9868276,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,1.9992959,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0026188,557,1000,1000,1000,1000,0,0,0,0,ответная передача
