time_s,valid_rx_count,response_tx_count,mode,armed,throttle_target_us,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_1_radps,motor_2_radps,motor_3_radps,motor_4_radps,total_thrust_N,total_thrust_to_weight,altitude_m,vertical_speed_up_mps,roll_rad,pitch_rad,yaw_rad,quat_norm
18.8306253,474,474,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1305.60897600001,-160.099199999998,0,0,0,1
18.8429258,474,474,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1307.20996800001,-160.197299999998,0,0,0,1
18.8554076,474,474,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1308.81194100001,-160.295399999998,0,0,0,1
18.8574056,475,475,ALT_HOLD,0,0,977,1000,1000,1000,1000,0,0,0,0,0,0,-1310.41489500001,-160.393499999998,0,0,0,1
18.8715722,475,475,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1312.01883000001,-160.491599999998,0,0,0,1
18.8844353,475,475,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1313.62374600001,-160.589699999998,0,0,0,1
18.8914494,476,476,ALT_HOLD,0,0,978,1000,1000,1000,1000,0,0,0,0,0,0,-1315.22964300001,-160.687799999998,0,0,0,1
18.9046317,476,476,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1316.83652100001,-160.785899999998,0,0,0,1
18.9176682,476,476,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1318.44438000001,-160.883999999998,0,0,0,1
18.9249612,477,477,ALT_HOLD,0,0,979,1000,1000,1000,1000,0,0,0,0,0,0,-1320.05322000001,-160.982099999998,0,0,0,1
18.9390125,477,477,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1321.66304100001,-161.080199999998,0,0,0,1
18.9516174,477,477,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1323.27384300001,-161.178299999998,0,0,0,1
18.9641166,477,477,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1324.88562600001,-161.276399999998,0,0,0,1
18.9678898,478,478,ALT_HOLD,0,0,980,1000,1000,1000,1000,0,0,0,0,0,0,-1326.49839000001,-161.374499999998,0,0,0,1
18.9812483,478,478,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1328.11213500001,-161.472599999998,0,0,0,1
18.9941053,478,478,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1329.72686100001,-161.570699999998,0,0,0,1
19.0008938,479,479,ALT_HOLD,0,0,981,1000,1000,1000,1000,0,0,0,0,0,0,-1331.34256800001,-161.668799999998,0,0,0,1
19.0138533,479,479,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1332.95925600001,-161.766899999998,0,0,0,1
19.0262699,479,479,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1334.57692500001,-161.864999999998,0,0,0,1
19.034502,480,480,ALT_HOLD,0,0,982,1000,1000,1000,1000,0,0,0,0,0,0,-1336.19557500001,-161.963099999998,0,0,0,1
19.0477596,480,480,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1337.81520600001,-162.061199999998,0,0,0,1
19.0601481,480,480,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1339.43581800001,-162.159299999998,0,0,0,1
19.0724012,480,480,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1341.05741100001,-162.257399999998,0,0,0,1
19.0769537,481,481,ALT_HOLD,0,0,983,1000,1000,1000,1000,0,0,0,0,0,0,-1342.67998500001,-162.355499999998,0,0,0,1
19.0897965,481,481,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1344.30354000001,-162.453599999998,0,0,0,1
19.1021803,481,481,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1345.92807600001,-162.551699999998,0,0,0,1
19.1148108,481,481,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1347.55359300001,-162.649799999998,0,0,0,1
19.1271152,481,481,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1349.18009100001,-162.747899999998,0,0,0,1
19.1395697,481,481,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1350.80757000001,-162.845999999998,0,0,0,1
19.1499815,482,482,ALT_HOLD,0,0,984,1000,1000,1000,1000,0,0,0,0,0,0,-1352.43603000001,-162.944099999998,0,0,0,1
19.1630051,482,482,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1354.06547100001,-163.042199999998,0,0,0,1
19.1753838,482,482,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1355.69589300001,-163.140299999998,0,0,0,1
19.1858554,483,483,ALT_HOLD,0,0,985,1000,1000,1000,1000,0,0,0,0,0,0,-1357.32729600001,-163.238399999998,0,0,0,1
19.19849,483,483,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1358.95968000001,-163.336499999998,0,0,0,1
19.2111908,483,483,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1360.59304500001,-163.434599999998,0,0,0,1
19.2217923,484,484,ALT_HOLD,0,0,986,1000,1000,1000,1000,0,0,0,0,0,0,-1362.22739100001,-163.532699999998,0,0,0,1
19.2350581,484,484,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1363.86271800001,-163.630799999998,0,0,0,1
19.247141,484,484,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1365.49902600001,-163.728899999998,0,0,0,1
19.2551968,485,485,ALT_HOLD,0,0,987,1000,1000,1000,1000,0,0,0,0,0,0,-1367.13631500001,-163.826999999998,0,0,0,1
19.2681607,485,485,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1368.77458500001,-163.925099999998,0,0,0,1
19.2804103,485,485,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1370.41383600001,-164.023199999998,0,0,0,1
19.2929206,485,485,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1372.05406800001,-164.121299999998,0,0,0,1
19.2973131,486,486,ALT_HOLD,0,0,988,1000,1000,1000,1000,0,0,0,0,0,0,-1373.69528100001,-164.219399999998,0,0,0,1
19.3098804,486,486,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1375.33747500001,-164.317499999998,0,0,0,1
19.3220858,486,486,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1376.98065000001,-164.415599999998,0,0,0,1
19.3307289,487,487,ALT_HOLD,0,0,989,1000,1000,1000,1000,0,0,0,0,0,0,-1378.62480600001,-164.513699999998,0,0,0,1
19.3437275,487,487,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1380.26994300001,-164.611799999998,0,0,0,1
19.3559254,487,487,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1381.91606100001,-164.709899999998,0,0,0,1
19.3674151,488,488,ALT_HOLD,0,0,990,1000,1000,1000,1000,0,0,0,0,0,0,-1383.56316000001,-164.807999999998,0,0,0,1
19.3807172,488,488,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1385.21124000001,-164.906099999998,0,0,0,1
19.3930716,488,488,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1386.86030100001,-165.004199999998,0,0,0,1
19.4055702,488,488,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1388.51034300001,-165.102299999998,0,0,0,1
19.4183147,488,488,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1390.16136600001,-165.200399999998,0,0,0,1
19.4306151,488,488,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1391.81337000001,-165.298499999998,0,0,0,1
19.4424902,489,489,ALT_HOLD,0,0,991,1000,1000,1000,1000,0,0,0,0,0,0,-1393.46635500001,-165.396599999998,0,0,0,1
19.4553779,489,489,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1395.12032100001,-165.494699999998,0,0,0,1
19.4680094,489,489,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1396.77526800001,-165.592799999998,0,0,0,1
19.4761692,490,490,ALT_HOLD,0,0,992,1000,1000,1000,1000,0,0,0,0,0,0,-1398.43119600001,-165.690899999997,0,0,0,1
19.4896991,490,490,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1400.08810500001,-165.788999999997,0,0,0,1
19.5024924,490,490,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1401.74599500001,-165.887099999997,0,0,0,1
19.5153993,490,490,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1403.40486600001,-165.985199999997,0,0,0,1
19.5292078,490,490,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1405.06471800001,-166.083299999997,0,0,0,1
19.5418464,490,490,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1406.72555100001,-166.181399999997,0,0,0,1
19.5510329,491,491,ALT_HOLD,0,0,993,1000,1000,1000,1000,0,0,0,0,0,0,-1408.38736500001,-166.279499999997,0,0,0,1
19.5642181,491,491,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1410.05016000001,-166.377599999997,0,0,0,1
19.576604,491,491,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1411.71393600001,-166.475699999997,0,0,0,1
19.5849094,492,492,ALT_HOLD,0,0,994,1000,1000,1000,1000,0,0,0,0,0,0,-1413.37869300001,-166.573799999997,0,0,0,1
19.59793,492,492,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1415.04443100001,-166.671899999997,0,0,0,1
19.6101389,492,492,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1416.71115000001,-166.769999999997,0,0,0,1
19.6223742,492,492,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1418.37885000001,-166.868099999997,0,0,0,1
19.63482,492,492,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1420.04753100001,-166.966199999997,0,0,0,1
19.6474256,492,492,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1421.71719300001,-167.064299999997,0,0,0,1
19.6583673,493,493,ALT_HOLD,0,0,995,1000,1000,1000,1000,0,0,0,0,0,0,-1423.38783600001,-167.162399999997,0,0,0,1
19.6722617,493,493,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1425.05946000001,-167.260499999997,0,0,0,1
19.6846183,493,493,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1426.73206500001,-167.358599999997,0,0,0,1
19.6926342,494,494,ALT_HOLD,0,0,996,1000,1000,1000,1000,0,0,0,0,0,0,-1428.40565100001,-167.456699999997,0,0,0,1
19.7060288,494,494,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1430.08021800001,-167.554799999997,0,0,0,1
19.7186447,494,494,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1431.75576600001,-167.652899999997,0,0,0,1
19.7312739,494,494,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1433.43229500001,-167.750999999997,0,0,0,1
19.7439025,494,494,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1435.10980500001,-167.849099999997,0,0,0,1
19.7566552,494,494,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1436.78829600001,-167.947199999997,0,0,0,1
19.76829,495,495,ALT_HOLD,0,0,997,1000,1000,1000,1000,0,0,0,0,0,0,-1438.46776800001,-168.045299999997,0,0,0,1
19.781538,495,495,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1440.14822100001,-168.143399999997,0,0,0,1
19.7939772,495,495,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1441.82965500001,-168.241499999997,0,0,0,1
19.8054406,496,496,ALT_HOLD,0,0,998,1000,1000,1000,1000,0,0,0,0,0,0,-1443.51207000001,-168.339599999997,0,0,0,1
19.8192825,496,496,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1445.19546600001,-168.437699999997,0,0,0,1
19.83162,496,496,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1446.87984300001,-168.535799999997,0,0,0,1
19.8439237,496,496,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1448.56520100001,-168.633899999997,0,0,0,1
19.8564122,496,496,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1450.25154000001,-168.731999999997,0,0,0,1
19.8688947,496,496,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1451.93886000001,-168.830099999997,0,0,0,1
19.879378,497,497,ALT_HOLD,0,0,999,1000,1000,1000,1000,0,0,0,0,0,0,-1453.62716100001,-168.928199999997,0,0,0,1
19.8934831,497,497,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1455.31644300001,-169.026299999997,0,0,0,1
19.9059245,497,497,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1457.00670600001,-169.124399999997,0,0,0,1
19.912693,498,498,ALT_HOLD,0,0,1000,1000,1000,1000,1000,0,0,0,0,0,0,-1458.69795000001,-169.222499999997,0,0,0,1
19.9256198,498,498,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1460.39017500001,-169.320599999997,0,0,0,1
19.9380994,498,498,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1462.08338100001,-169.418699999997,0,0,0,1
19.9504498,498,498,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1463.77756800001,-169.516799999997,0,0,0,1
19.9626661,498,498,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1465.47273600001,-169.614899999997,0,0,0,1
19.9753527,498,498,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1467.16888500001,-169.712999999997,0,0,0,1
19.9877927,499,499,ALT_HOLD,0,0,1001,1000,1000,1000,1000,0,0,0,0,0,0,-1468.86601500001,-169.811099999997,0,0,0,1
20.0016415,499,499,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1470.56412600001,-169.909199999997,0,0,0,1
20.0140332,499,499,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1472.26321800001,-170.007299999997,0,0,0,1
20.0206154,500,500,ALT_HOLD,0,0,1002,1000,1000,1000,1000,0,0,0,0,0,0,-1473.96329100001,-170.105399999997,0,0,0,1
20.0343233,500,500,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1475.66434500001,-170.203499999997,0,0,0,1
20.0473281,500,500,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1477.36638000001,-170.301599999997,0,0,0,1
20.0596641,500,500,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1479.06939600001,-170.399699999997,0,0,0,1
20.062241,501,501,ALT_HOLD,0,0,1003,1000,1000,1000,1000,0,0,0,0,0,0,-1480.77339300001,-170.497799999997,0,0,0,1
20.076053,501,501,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1482.47837100001,-170.595899999997,0,0,0,1
20.0884288,501,501,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1484.18433000001,-170.693999999997,0,0,0,1
20.0957182,502,502,ALT_HOLD,0,0,1004,1000,1000,1000,1000,0,0,0,0,0,0,-1485.89127000001,-170.792099999997,0,0,0,1
20.1088425,502,502,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1487.59919100001,-170.890199999997,0,0,0,1
20.1220236,502,502,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1489.30809300001,-170.988299999997,0,0,0,1
20.1296133,503,503,ALT_HOLD,0,0,1005,1000,1000,1000,1000,0,0,0,0,0,0,-1491.01797600001,-171.086399999997,0,0,0,1
20.1429572,503,503,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1492.72884000001,-171.184499999997,0,0,0,1
20.1553434,503,503,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1494.44068500001,-171.282599999997,0,0,0,1
20.1631137,504,504,ALT_HOLD,0,0,1006,1000,1000,1000,1000,0,0,0,0,0,0,-1496.15351100001,-171.380699999997,0,0,0,1
20.1759255,504,504,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1497.86731800001,-171.478799999997,0,0,0,1
20.1885476,504,504,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1499.58210600001,-171.576899999997,0,0,0,1
20.1999687,505,505,ALT_HOLD,0,0,1007,1000,1000,1000,1000,0,0,0,0,0,0,-1501.29787500001,-171.674999999997,0,0,0,1
20.2141751,505,505,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1503.01462500001,-171.773099999997,0,0,0,1
20.226768,505,505,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1504.73235600001,-171.871199999997,0,0,0,1
20.2395595,505,505,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1506.45106800001,-171.969299999997,0,0,0,1
20.2523345,505,505,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1508.17076100001,-172.067399999997,0,0,0,1
20.2648556,505,505,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1509.89143500001,-172.165499999997,0,0,0,1
20.2774664,505,505,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1511.61309000001,-172.263599999997,0,0,0,1
20.2817474,506,506,ALT_HOLD,0,0,1008,1000,1000,1000,1000,0,0,0,0,0,0,-1513.33572600001,-172.361699999997,0,0,0,1
20.2956696,506,506,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1515.05934300001,-172.459799999997,0,0,0,1
20.308502,506,506,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1516.78394100001,-172.557899999997,0,0,0,1
20.3174417,507,507,ALT_HOLD,0,0,1009,1000,1000,1000,1000,0,0,0,0,0,0,-1518.50952000001,-172.655999999997,0,0,0,1
20.3304655,507,507,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1520.23608000001,-172.754099999997,0,0,0,1
20.3428823,507,507,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1521.96362100001,-172.852199999997,0,0,0,1
20.3503745,508,508,ALT_HOLD,0,0,1010,1000,1000,1000,1000,0,0,0,0,0,0,-1523.69214300001,-172.950299999997,0,0,0,1
20.3641676,508,508,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1525.42164600001,-173.048399999997,0,0,0,1
20.3764618,508,508,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1527.15213000001,-173.146499999997,0,0,0,1
20.3893632,508,508,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1528.88359500001,-173.244599999997,0,0,0,1
20.3913894,509,509,ALT_HOLD,0,0,1011,1000,1000,1000,1000,0,0,0,0,0,0,-1530.61604100001,-173.342699999997,0,0,0,1
20.404727,509,509,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1532.34946800001,-173.440799999997,0,0,0,1
20.4176791,509,509,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1534.08387600001,-173.538899999997,0,0,0,1
20.4253671,510,510,ALT_HOLD,0,0,1012,1000,1000,1000,1000,0,0,0,0,0,0,-1535.81926500001,-173.636999999997,0,0,0,1
20.4388301,510,510,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1537.55563500001,-173.735099999997,0,0,0,1
20.451061,510,510,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1539.29298600001,-173.833199999997,0,0,0,1
20.4589035,511,511,ALT_HOLD,0,0,1013,1000,1000,1000,1000,0,0,0,0,0,0,-1541.03131800001,-173.931299999996,0,0,0,1
20.4719878,511,511,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1542.77063100001,-174.029399999996,0,0,0,1
20.484177,511,511,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1544.51092500001,-174.127499999996,0,0,0,1
20.4966033,511,511,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1546.25220000001,-174.225599999996,0,0,0,1
20.4998524,512,512,ALT_HOLD,0,0,1014,1000,1000,1000,1000,0,0,0,0,0,0,-1547.99445600001,-174.323699999996,0,0,0,1
20.5126186,512,512,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1549.73769300001,-174.421799999996,0,0,0,1
20.5255477,512,512,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1551.48191100001,-174.519899999996,0,0,0,1
20.5332562,513,513,ALT_HOLD,0,0,1015,1000,1000,1000,1000,0,0,0,0,0,0,-1553.22711000001,-174.617999999996,0,0,0,1
20.5465811,513,513,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1554.97329000001,-174.716099999996,0,0,0,1
20.5590713,513,513,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1556.72045100001,-174.814199999996,0,0,0,1
20.5671935,514,514,ALT_HOLD,0,0,1016,1000,1000,1000,1000,0,0,0,0,0,0,-1558.46859300001,-174.912299999996,0,0,0,1
20.580472,514,514,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1560.21771600001,-175.010399999996,0,0,0,1
20.5939434,514,514,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1561.96782000001,-175.108499999996,0,0,0,1
20.6062709,514,514,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1563.718905,-175.206599999996,0,0,0,1
20.6185247,514,514,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1565.470971,-175.304699999996,0,0,0,1
20.6310217,514,514,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1567.224018,-175.402799999996,0,0,0,1
20.6427834,515,515,ALT_HOLD,0,0,1017,1000,1000,1000,1000,0,0,0,0,0,0,-1568.978046,-175.500899999996,0,0,0,1
20.6560204,515,515,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1570.733055,-175.598999999996,0,0,0,1
20.6686342,515,515,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1572.489045,-175.697099999996,0,0,0,1
20.6764566,516,516,ALT_HOLD,0,0,1018,1000,1000,1000,1000,0,0,0,0,0,0,-1574.246016,-175.795199999996,0,0,0,1
20.6893394,516,516,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1576.003968,-175.893299999996,0,0,0,1
20.7019522,516,516,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1577.762901,-175.991399999996,0,0,0,1
20.7142384,516,516,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1579.522815,-176.089499999996,0,0,0,1
20.7167832,517,517,ALT_HOLD,0,0,1019,1000,1000,1000,1000,0,0,0,0,0,0,-1581.28371,-176.187599999996,0,0,0,1
20.7312177,517,517,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1583.045586,-176.285699999996,0,0,0,1
20.7435011,517,517,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1584.808443,-176.383799999996,0,0,0,1
20.7499321,518,518,ALT_HOLD,0,0,1020,1000,1000,1000,1000,0,0,0,0,0,0,-1586.572281,-176.481899999996,0,0,0,1
20.7627501,518,518,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1588.3371,-176.579999999996,0,0,0,1
20.7751038,518,518,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1590.1029,-176.678099999996,0,0,0,1
20.7836814,519,519,ALT_HOLD,0,0,1021,1000,1000,1000,1000,0,0,0,0,0,0,-1591.869681,-176.776199999996,0,0,0,1
20.7973954,519,519,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1593.637443,-176.874299999996,0,0,0,1
20.8095808,519,519,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1595.406186,-176.972399999996,0,0,0,1
20.8222883,519,519,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1597.17591,-177.070499999996,0,0,0,1
20.8292139,520,520,ALT_HOLD,0,0,1022,1000,1000,1000,1000,0,0,0,0,0,0,-1598.946615,-177.168599999996,0,0,0,1
20.8430336,520,520,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1600.718301,-177.266699999996,0,0,0,1
20.8567571,520,520,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1602.490968,-177.364799999996,0,0,0,1
20.8621845,521,521,ALT_HOLD,0,0,1023,1000,1000,1000,1000,0,0,0,0,0,0,-1604.264616,-177.462899999996,0,0,0,1
20.8757345,521,521,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1606.039245,-177.560999999996,0,0,0,1
20.8881887,521,521,ALT_HOLD,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-1607.814855,-177.659099999996,0,0,0,1
