time_s,time_us,msg_type,instance_id,AccX,AccY,AccZ,accel_norm,max_pairwise_difference
66.349274,66349274,IMU,0,-0.0012985547073185444,-0.00043405330507084727,-0.0010748563800007105,0.0017406788437762746,0.0017763557716918745
66.349274,66349274,IMU,1,-0.0007114146137610078,0.001227363245561719,-0.0008503538556396961,0.0016539748997581002,0.0017763557716918745
66.899258,66899258,IMU,0,0.0005062206764705479,-0.001606216304935515,-0.0013901008060202003,0.002183705667535121,0.004638830880953645
66.899258,66899258,IMU,1,-0.0023545592557638884,0.0007059241179376841,0.0014363274676725268,0.0028469834463129683,0.004638830880953645
67.41924999999999,67419250,IMU,0,0.0013127909041941166,-0.0018969066441059113,-0.0001432321296306327,0.0023113178529891735,0.0037575511661828774
67.41924999999999,67419250,IMU,1,-0.002003757981583476,-0.0008486580918543041,-0.0015648049302399158,0.002680276305781257,0.0037575511661828774
67.919248,67919248,IMU,0,-0.00016667319869156927,-0.0018709562718868256,-0.0013737700646743178,0.0023271230128787796,0.0016649700721321386
67.919248,67919248,IMU,1,-0.0007511737640015781,-0.003069345373660326,-0.0023709400556981564,0.003950506270625111,0.0016649700721321386
68.429245,68429245,IMU,0,-0.002145217265933752,0.00015995313879102468,-0.0011877702781930566,0.0024573034730021024,0.0022561295409544786
68.429245,68429245,IMU,1,-3.8772828702349216e-05,-0.000591848511248827,-0.001484092092141509,0.0015982231791805536,0.0022561295409544786
68.969241,68969241,IMU,0,-0.000955194525886327,-0.0009354376816190779,-0.0017732013948261738,0.002220739387026215,nan
