time_s,valid_rx_count,response_tx_count,mode,armed,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_1_radps,motor_2_radps,motor_3_radps,motor_4_radps,total_thrust_N,total_thrust_to_weight,altitude_m,vertical_speed_up_mps,roll_rad,pitch_rad,yaw_rad,quat_norm
14.0206121,351,351,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-710.446086000007,-118.112400000002,0,0,0,1
14.0328826,351,351,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-711.627210000007,-118.210500000002,0,0,0,1
14.0394521,352,352,GUIDED,0,854,1000,1000,1000,1000,0,0,0,0,0,0,-712.809315000007,-118.308600000002,0,0,0,1
14.0527779,352,352,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-713.992401000007,-118.406700000002,0,0,0,1
14.0656992,352,352,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-715.176468000007,-118.504800000002,0,0,0,1
14.0748551,353,353,GUIDED,0,855,1000,1000,1000,1000,0,0,0,0,0,0,-716.361516000007,-118.602900000002,0,0,0,1
14.0881123,353,353,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-717.547545000007,-118.701000000002,0,0,0,1
14.1005319,353,353,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-718.734555000007,-118.799100000002,0,0,0,1
14.1104055,354,354,GUIDED,0,856,1000,1000,1000,1000,0,0,0,0,0,0,-719.922546000007,-118.897200000002,0,0,0,1
14.124034,354,354,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-721.111518000007,-118.995300000002,0,0,0,1
14.136727,354,354,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-722.301471000007,-119.093400000002,0,0,0,1
14.1478435,355,355,GUIDED,0,857,1000,1000,1000,1000,0,0,0,0,0,0,-723.492405000007,-119.191500000002,0,0,0,1
14.1610025,355,355,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-724.684320000007,-119.289600000002,0,0,0,1
14.1739316,355,355,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-725.877216000007,-119.387700000002,0,0,0,1
14.181074,356,356,GUIDED,0,858,1000,1000,1000,1000,0,0,0,0,0,0,-727.071093000007,-119.485800000002,0,0,0,1
14.1940276,356,356,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-728.265951000007,-119.583900000002,0,0,0,1
14.2068912,356,356,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-729.461790000007,-119.682000000002,0,0,0,1
14.2150977,357,357,GUIDED,0,859,1000,1000,1000,1000,0,0,0,0,0,0,-730.658610000007,-119.780100000002,0,0,0,1
14.2286442,357,357,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-731.856411000007,-119.878200000002,0,0,0,1
14.2413396,357,357,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-733.055193000007,-119.976300000002,0,0,0,1
14.2538396,357,357,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-734.254956000007,-120.074400000002,0,0,0,1
14.2666623,357,357,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-735.455700000007,-120.172500000002,0,0,0,1
14.2790865,357,357,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-736.657425000007,-120.270600000002,0,0,0,1
14.2917281,357,357,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-737.860131000007,-120.368700000002,0,0,0,1
14.3047481,357,357,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-739.063818000007,-120.466800000002,0,0,0,1
14.3183329,358,358,GUIDED,0,859,1000,1000,1000,1000,0,0,0,0,0,0,-740.268486000007,-120.564900000002,0,0,0,1
14.3284567,359,359,GUIDED,0,860,1000,1000,1000,1000,0,0,0,0,0,0,-741.474135000007,-120.663000000002,0,0,0,1
14.3413951,359,359,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-742.680765000007,-120.761100000002,0,0,0,1
14.3536743,359,359,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-743.888376000007,-120.859200000002,0,0,0,1
14.3640347,360,360,GUIDED,0,861,1000,1000,1000,1000,0,0,0,0,0,0,-745.096968000008,-120.957300000002,0,0,0,1
14.3780445,360,360,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-746.306541000008,-121.055400000002,0,0,0,1
14.390875,360,360,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-747.517095000008,-121.153500000002,0,0,0,1
14.3977652,361,361,GUIDED,0,862,1000,1000,1000,1000,0,0,0,0,0,0,-748.728630000008,-121.251600000002,0,0,0,1
14.4106629,361,361,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-749.941146000008,-121.349700000002,0,0,0,1
14.4237159,361,361,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-751.154643000008,-121.447800000002,0,0,0,1
14.43115,362,362,GUIDED,0,863,1000,1000,1000,1000,0,0,0,0,0,0,-752.369121000008,-121.545900000002,0,0,0,1
14.444443,362,362,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-753.584580000008,-121.644000000002,0,0,0,1
14.4572673,362,362,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-754.801020000008,-121.742100000002,0,0,0,1
14.4701425,362,362,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-756.018441000008,-121.840200000002,0,0,0,1
14.4742534,363,363,GUIDED,0,864,1000,1000,1000,1000,0,0,0,0,0,0,-757.236843000008,-121.938300000002,0,0,0,1
14.4872923,363,363,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-758.456226000008,-122.036400000002,0,0,0,1
14.4997224,363,363,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-759.676590000008,-122.134500000002,0,0,0,1
14.5115747,364,364,GUIDED,0,865,1000,1000,1000,1000,0,0,0,0,0,0,-760.897935000008,-122.232600000002,0,0,0,1
14.524546,364,364,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-762.120261000008,-122.330700000002,0,0,0,1
14.5370054,364,364,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-763.343568000008,-122.428800000002,0,0,0,1
14.5480033,365,365,GUIDED,0,866,1000,1000,1000,1000,0,0,0,0,0,0,-764.567856000008,-122.526900000002,0,0,0,1
14.5618236,365,365,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-765.793125000008,-122.625000000002,0,0,0,1
14.5741418,365,365,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-767.019375000008,-122.723100000002,0,0,0,1
14.5838785,366,366,GUIDED,0,867,1000,1000,1000,1000,0,0,0,0,0,0,-768.246606000008,-122.821200000002,0,0,0,1
14.5969644,366,366,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-769.474818000008,-122.919300000002,0,0,0,1
14.6091418,366,366,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-770.704011000008,-123.017400000002,0,0,0,1
14.6195636,367,367,GUIDED,0,868,1000,1000,1000,1000,0,0,0,0,0,0,-771.934185000008,-123.115500000002,0,0,0,1
14.6324546,367,367,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-773.165340000008,-123.213600000002,0,0,0,1
14.6451963,367,367,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-774.397476000008,-123.311700000002,0,0,0,1
14.6527019,368,368,GUIDED,0,869,1000,1000,1000,1000,0,0,0,0,0,0,-775.630593000008,-123.409800000002,0,0,0,1
14.6657914,368,368,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-776.864691000008,-123.507900000002,0,0,0,1
14.678328,368,368,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-778.099770000008,-123.606000000002,0,0,0,1
14.6906486,368,368,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-779.335830000008,-123.704100000002,0,0,0,1
14.7030239,368,368,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-780.572871000008,-123.802200000002,0,0,0,1
14.715618,368,368,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-781.810893000008,-123.900300000002,0,0,0,1
14.7278695,368,368,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-783.049896000008,-123.998400000002,0,0,0,1
14.7394174,369,369,GUIDED,0,870,1000,1000,1000,1000,0,0,0,0,0,0,-784.289880000008,-124.096500000002,0,0,0,1
14.75243,369,369,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-785.530845000008,-124.194600000002,0,0,0,1
14.764912,369,369,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-786.772791000008,-124.292700000002,0,0,0,1
14.7740044,370,370,GUIDED,0,871,1000,1000,1000,1000,0,0,0,0,0,0,-788.015718000008,-124.390800000002,0,0,0,1
14.7872983,370,370,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-789.259626000008,-124.488900000002,0,0,0,1
14.799748,370,370,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-790.504515000008,-124.587000000002,0,0,0,1
14.8102814,371,371,GUIDED,0,872,1000,1000,1000,1000,0,0,0,0,0,0,-791.750385000008,-124.685100000002,0,0,0,1
14.8243351,371,371,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-792.997236000008,-124.783200000002,0,0,0,1
14.8366578,371,371,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-794.245068000008,-124.881300000002,0,0,0,1
14.843612,372,372,GUIDED,0,873,1000,1000,1000,1000,0,0,0,0,0,0,-795.493881000008,-124.979400000002,0,0,0,1
14.8568182,372,372,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-796.743675000008,-125.077500000002,0,0,0,1
14.8696708,372,372,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-797.994450000008,-125.175600000002,0,0,0,1
14.8772939,373,373,GUIDED,0,874,1000,1000,1000,1000,0,0,0,0,0,0,-799.246206000008,-125.273700000002,0,0,0,1
14.891438,373,373,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-800.498943000008,-125.371800000002,0,0,0,1
14.903931,373,373,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-801.752661000009,-125.469900000002,0,0,0,1
14.9144255,374,374,GUIDED,0,875,1000,1000,1000,1000,0,0,0,0,0,0,-803.007360000009,-125.568000000002,0,0,0,1
14.9277529,374,374,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-804.263040000009,-125.666100000002,0,0,0,1
14.9404242,374,374,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-805.519701000009,-125.764200000002,0,0,0,1
14.9478343,375,375,GUIDED,0,876,1000,1000,1000,1000,0,0,0,0,0,0,-806.777343000009,-125.862300000002,0,0,0,1
14.9615191,375,375,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-808.035966000009,-125.960400000002,0,0,0,1
14.9744609,375,375,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-809.295570000009,-126.058500000002,0,0,0,1
14.9822339,376,376,GUIDED,0,877,1000,1000,1000,1000,0,0,0,0,0,0,-810.556155000009,-126.156600000002,0,0,0,1
14.9954312,376,376,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-811.817721000009,-126.254700000002,0,0,0,1
15.0077387,376,376,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-813.080268000009,-126.352800000002,0,0,0,1
15.0180707,377,377,GUIDED,0,878,1000,1000,1000,1000,0,0,0,0,0,0,-814.343796000009,-126.450900000002,0,0,0,1
15.032684,377,377,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-815.608305000009,-126.549000000002,0,0,0,1
15.0450279,377,377,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-816.873795000009,-126.647100000002,0,0,0,1
15.0519659,378,378,GUIDED,0,879,1000,1000,1000,1000,0,0,0,0,0,0,-818.140266000009,-126.745200000002,0,0,0,1
15.0659947,378,378,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-819.407718000009,-126.843300000002,0,0,0,1
15.0783168,378,378,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-820.676151000009,-126.941400000002,0,0,0,1
15.0870033,379,379,GUIDED,0,880,1000,1000,1000,1000,0,0,0,0,0,0,-821.945565000009,-127.039500000002,0,0,0,1
15.1012185,379,379,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-823.215960000009,-127.137600000002,0,0,0,1
15.1134015,379,379,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-824.487336000009,-127.235700000002,0,0,0,1
15.1255663,379,379,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-825.759693000009,-127.333800000002,0,0,0,1
15.1315081,380,380,GUIDED,0,881,1000,1000,1000,1000,0,0,0,0,0,0,-827.033031000009,-127.431900000002,0,0,0,1
15.1445469,380,380,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-828.307350000009,-127.530000000002,0,0,0,1
15.1572663,380,380,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-829.582650000009,-127.628100000002,0,0,0,1
15.169952,381,381,GUIDED,0,882,1000,1000,1000,1000,0,0,0,0,0,0,-830.858931000009,-127.726200000002,0,0,0,1
15.1833338,381,381,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-832.136193000009,-127.824300000002,0,0,0,1
15.1958463,381,381,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-833.414436000009,-127.922400000002,0,0,0,1
15.2033947,382,382,GUIDED,0,883,1000,1000,1000,1000,0,0,0,0,0,0,-834.693660000009,-128.020500000002,0,0,0,1
15.2167349,382,382,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-835.973865000009,-128.118600000002,0,0,0,1
15.2292045,382,382,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-837.255051000009,-128.216700000002,0,0,0,1
15.2418978,382,382,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-838.537218000009,-128.314800000002,0,0,0,1
15.2445013,383,383,GUIDED,0,884,1000,1000,1000,1000,0,0,0,0,0,0,-839.820366000009,-128.412900000002,0,0,0,1
15.257461,383,383,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-841.104495000009,-128.511000000002,0,0,0,1
15.2701968,383,383,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-842.389605000009,-128.609100000002,0,0,0,1
15.2784009,384,384,GUIDED,0,885,1000,1000,1000,1000,0,0,0,0,0,0,-843.675696000009,-128.707200000002,0,0,0,1
15.2917102,384,384,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-844.962768000009,-128.805300000002,0,0,0,1
15.3042745,384,384,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-846.250821000009,-128.903400000002,0,0,0,1
15.3145756,385,385,GUIDED,0,886,1000,1000,1000,1000,0,0,0,0,0,0,-847.539855000009,-129.001500000002,0,0,0,1
15.3287058,385,385,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-848.829870000009,-129.099600000002,0,0,0,1
15.3409288,385,385,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-850.120866000009,-129.197700000002,0,0,0,1
15.3521885,386,386,GUIDED,0,887,1000,1000,1000,1000,0,0,0,0,0,0,-851.412843000009,-129.295800000002,0,0,0,1
15.365422,386,386,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-852.705801000009,-129.393900000002,0,0,0,1
15.3779645,386,386,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-853.999740000009,-129.492000000002,0,0,0,1
15.3862672,387,387,GUIDED,0,888,1000,1000,1000,1000,0,0,0,0,0,0,-855.294660000009,-129.590100000002,0,0,0,1
15.3995451,387,387,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-856.590561000009,-129.688200000002,0,0,0,1
15.4118829,387,387,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-857.887443000009,-129.786300000002,0,0,0,1
15.4243181,388,388,GUIDED,0,889,1000,1000,1000,1000,0,0,0,0,0,0,-859.185306000009,-129.884400000002,0,0,0,1
15.4371813,388,388,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-860.484150000009,-129.982500000002,0,0,0,1
15.4500155,388,388,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-861.783975000009,-130.080600000002,0,0,0,1
15.4603557,389,389,GUIDED,0,890,1000,1000,1000,1000,0,0,0,0,0,0,-863.084781000009,-130.178700000002,0,0,0,1
15.4745988,389,389,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-864.386568000009,-130.276800000002,0,0,0,1
15.4870952,389,389,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-865.689336000009,-130.374900000002,0,0,0,1
15.4938071,390,390,GUIDED,0,891,1000,1000,1000,1000,0,0,0,0,0,0,-866.99308500001,-130.473000000002,0,0,0,1
15.5079143,390,390,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-868.29781500001,-130.571100000002,0,0,0,1
15.52088,390,390,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-869.60352600001,-130.669200000002,0,0,0,1
15.5275423,391,391,GUIDED,0,892,1000,1000,1000,1000,0,0,0,0,0,0,-870.91021800001,-130.767300000002,0,0,0,1
15.5405879,391,391,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-872.21789100001,-130.865400000002,0,0,0,1
15.5534037,391,391,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-873.52654500001,-130.963500000002,0,0,0,1
15.5657155,391,391,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-874.83618000001,-131.061600000002,0,0,0,1
15.5784737,391,391,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-876.14679600001,-131.159700000002,0,0,0,1
15.5908625,391,391,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-877.45839300001,-131.257800000002,0,0,0,1
15.6022956,392,392,GUIDED,0,893,1000,1000,1000,1000,0,0,0,0,0,0,-878.77097100001,-131.355900000002,0,0,0,1
15.6162783,392,392,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-880.08453000001,-131.454000000002,0,0,0,1
15.628714,392,392,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-881.39907000001,-131.552100000002,0,0,0,1
15.6413571,392,392,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-882.71459100001,-131.650200000002,0,0,0,1
15.6435836,393,393,GUIDED,0,894,1000,1000,1000,1000,0,0,0,0,0,0,-884.03109300001,-131.748300000002,0,0,0,1
15.6572122,393,393,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-885.34857600001,-131.846400000002,0,0,0,1
15.669885,393,393,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-886.66704000001,-131.944500000002,0,0,0,1
15.6781337,394,394,GUIDED,0,895,1000,1000,1000,1000,0,0,0,0,0,0,-887.98648500001,-132.042600000002,0,0,0,1
15.6921073,394,394,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-889.30691100001,-132.140700000002,0,0,0,1
15.7056339,394,394,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-890.62831800001,-132.238800000002,0,0,0,1
15.7146346,395,395,GUIDED,0,896,1000,1000,1000,1000,0,0,0,0,0,0,-891.95070600001,-132.336900000002,0,0,0,1
15.7277279,395,395,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-893.27407500001,-132.435000000002,0,0,0,1
15.7406424,395,395,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-894.59842500001,-132.533100000002,0,0,0,1
15.7530736,395,395,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-895.92375600001,-132.631200000002,0,0,0,1
15.7659215,395,395,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-897.25006800001,-132.729300000002,0,0,0,1
15.778168,395,395,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-898.57736100001,-132.827400000001,0,0,0,1
15.7908304,395,395,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-899.90563500001,-132.925500000001,0,0,0,1
15.7939685,396,396,GUIDED,0,897,1000,1000,1000,1000,0,0,0,0,0,0,-901.23489000001,-133.023600000001,0,0,0,1
15.808886,396,396,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-902.56512600001,-133.121700000001,0,0,0,1
15.8212307,396,396,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-903.89634300001,-133.219800000001,0,0,0,1
15.8286316,397,397,GUIDED,0,898,1000,1000,1000,1000,0,0,0,0,0,0,-905.22854100001,-133.317900000001,0,0,0,1
15.8416286,397,397,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-906.56172000001,-133.416000000001,0,0,0,1
15.8540485,397,397,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-907.89588000001,-133.514100000001,0,0,0,1
15.8661686,398,398,GUIDED,0,899,1000,1000,1000,1000,0,0,0,0,0,0,-909.23102100001,-133.612200000001,0,0,0,1
15.8795369,398,398,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-910.56714300001,-133.710300000001,0,0,0,1
15.8922072,398,398,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-911.90424600001,-133.808400000001,0,0,0,1
15.903334,399,399,GUIDED,0,900,1000,1000,1000,1000,0,0,0,0,0,0,-913.24233000001,-133.906500000001,0,0,0,1
15.9167464,399,399,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-914.58139500001,-134.004600000001,0,0,0,1
15.9291894,399,399,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-915.92144100001,-134.102700000001,0,0,0,1
15.9371908,400,400,GUIDED,0,901,1000,1000,1000,1000,0,0,0,0,0,0,-917.26246800001,-134.200800000001,0,0,0,1
15.9508657,400,400,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-918.60447600001,-134.298900000001,0,0,0,1
15.9632397,400,400,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-919.94746500001,-134.397000000001,0,0,0,1
15.9728944,401,401,GUIDED,0,902,1000,1000,1000,1000,0,0,0,0,0,0,-921.29143500001,-134.495100000001,0,0,0,1
15.9861095,401,401,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-922.63638600001,-134.593200000001,0,0,0,1
15.9988625,401,401,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-923.98231800001,-134.691300000001,0,0,0,1
16.0063424,402,402,GUIDED,0,903,1000,1000,1000,1000,0,0,0,0,0,0,-925.32923100001,-134.789400000001,0,0,0,1
16.0193845,402,402,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-926.67712500001,-134.887500000001,0,0,0,1
16.0317388,402,402,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-928.02600000001,-134.985600000001,0,0,0,1
16.0397683,403,403,GUIDED,0,904,1000,1000,1000,1000,0,0,0,0,0,0,-929.37585600001,-135.083700000001,0,0,0,1
16.0529585,403,403,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-930.72669300001,-135.181800000001,0,0,0,1
16.0658575,403,403,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-932.07851100001,-135.279900000001,0,0,0,1
16.0744069,404,404,GUIDED,0,905,1000,1000,1000,1000,0,0,0,0,0,0,-933.43131000001,-135.378000000001,0,0,0,1
16.0879739,404,404,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-934.78509000001,-135.476100000001,0,0,0,1
16.1005968,404,404,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-936.13985100001,-135.574200000001,0,0,0,1
16.1131555,404,404,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-937.49559300001,-135.672300000001,0,0,0,1
16.1151767,405,405,GUIDED,0,906,1000,1000,1000,1000,0,0,0,0,0,0,-938.85231600001,-135.770400000001,0,0,0,1
16.1285124,405,405,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-940.21002000001,-135.868500000001,0,0,0,1
16.1408622,405,405,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-941.56870500001,-135.966600000001,0,0,0,1
16.1488429,406,406,GUIDED,0,907,1000,1000,1000,1000,0,0,0,0,0,0,-942.92837100001,-136.064700000001,0,0,0,1
16.1618653,406,406,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-944.28901800001,-136.162800000001,0,0,0,1
16.1741185,406,406,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-945.65064600001,-136.260900000001,0,0,0,1
16.1819934,407,407,GUIDED,0,908,1000,1000,1000,1000,0,0,0,0,0,0,-947.01325500001,-136.359000000001,0,0,0,1
16.1949271,407,407,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-948.37684500001,-136.457100000001,0,0,0,1
16.2072501,407,407,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-949.74141600001,-136.555200000001,0,0,0,1
16.2198907,407,407,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-951.10696800001,-136.653300000001,0,0,0,1
16.2253035,408,408,GUIDED,0,909,1000,1000,1000,1000,0,0,0,0,0,0,-952.47350100001,-136.751400000001,0,0,0,1
16.2381794,408,408,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-953.84101500001,-136.849500000001,0,0,0,1
16.250722,408,408,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-955.20951000001,-136.947600000001,0,0,0,1
16.2631658,408,408,GUIDED,0,0,NaN,NaN,NaN,NaN,0,0,0,0,0,0,-956.57898600001,-137.045700000001,0,0,0,1
16.2719324,409,409,GUIDED,0,910,1000,1000,1000,1000,0,0,0,0,0,0,-957.94944300001,-137.143800000001,0,0,0,1
