time_s,altitude_ref_m,altitude_m,altitude_est_m,vertical_speed_ref_mps,vertical_speed_mps,vertical_speed_est_mps,pitch_ref_rad,pitch_rad,pitch_est_rad,pitch_ref_deg,pitch_deg,pitch_est_deg,pitch_estimation_error_deg,accel_correction_weight,accel_consistency_metric,quat_norm_true,quat_norm_est,motor_cmd_1_radps,motor_speed_1_radps,motor_cmd_2_radps,motor_speed_2_radps,motor_cmd_3_radps,motor_speed_3_radps,motor_cmd_4_radps,motor_speed_4_radps
3.58,10.74,10.5626132595136,10.3811776283022,3,3.94106506481267,3.42977604594249,0,-1.64798730217797e-17,-3.91665295906566e-17,0,-9.44227171059484e-16,-2.24407684371887e-15,1.29984967265939e-15,0.988876811153214,0.40286502720029,1,1,542.048145820614,542.19274054527,542.048145820614,542.19274054527,542.048145820614,542.19274054527,542.048145820614,542.19274054527
3.59,10.77,10.6020239101617,10.4207668319401,3,3.9370263798374,3.4263609071653,0,-2.50494069931051e-17,-4.6914982546712e-17,0,-1.43522530001041e-15,-2.68803049585652e-15,1.2528051958461e-15,0.988460011423207,0.403868497526902,1,1,542.025039361832,542.163821600339,542.025039361832,542.163821600339,542.025039361832,542.163821600339,542.025039361832,542.163821600339
3.6,10.8,10.6413941739601,10.4603165128799,3,3.93297806404194,3.42293579080591,0,-3.47291639890557e-17,-5.38248228582998e-17,0,-1.98983452259062e-15,-3.08393518281986e-15,1.09410066022924e-15,0.988053119682855,0.404831579546082,1,1,542.003032613849,542.136065152638,542.003032613849,542.136065152638,542.003032613848,542.136065152638,542.003032613848,542.136065152638
3.61,10.83,10.6807239546005,10.4998265501433,3,3.92892051689066,3.41950104313693,0,-4.38538094726937e-17,-5.99293883789777e-17,0,-2.51263819835618e-15,-3.43370102291579e-15,9.21062824559605e-16,0.987656807401025,0.405754715128174,1,1,541.982113328172,542.10945864488,541.982113328172,542.10945864488,541.982113328172,542.10945864488,541.982113328172,542.10945864488
3.62,10.86,10.7200131597694,10.5392968269016,3,3.92485413345407,3.41605700709302,0,-5.24233434440192e-17,-6.57938404598139e-17,0,-3.00363632730711e-15,-3.76970937630441e-15,7.66073048997303e-16,0.987271696281384,0.406638343659608,1,1,541.96226931558,542.083989581538,541.96226931558,542.083989581538,541.96226931558,542.083989581538,541.96226931558,542.083989581538
3.63,10.89,10.759261701104,10.5787272304379,3,3.92077930443337,3.41260402229713,0,-6.09928774153446e-17,-7.14278107400511e-17,0,-3.49463445625804e-15,-4.09251209526414e-15,5.97877639006102e-16,0.986898360094778,0.407482902069864,1,1,541.943488445936,542.059645528347,541.943488445936,542.059645528347,541.943488445936,542.059645528347,541.943488445936,542.059645528347
3.64,10.92,10.7984694941483,10.6181176521095,3,3.91669641618481,3.40914242508527,0,-6.956241138667e-17,-7.68405300483893e-17,0,-3.98563258520897e-15,-4.40263806732089e-15,4.17005482111917e-16,0.986537326450267,0.408288824856044,1,1,541.925758648056,542.036414111864,541.925758648055,542.036414111864,541.925758648055,542.036414111864,541.925758648055,542.036414111864
3.65,10.95,10.8376364583102,10.6574679873098,3,3.91260585074375,3.40567254853001,0,-7.81319453579954e-17,-8.20408451264814e-17,0,-4.4766307141599e-15,-4.70059417343381e-15,2.23963459273912e-16,0.986189078507067,0.409056544105219,1,1,541.909067909623,542.014283019103,541.909067909622,542.014283019103,541.909067909622,542.014283019103,541.909067909622,542.014283019103
3.66,10.98,10.8767625168176,10.6967781354308,3,3.90850798584861,3.40219472246271,0,-8.67014793293209e-17,-8.70372347055541e-17,0,-4.96762884311083e-15,-4.98686620911782e-15,1.92373660069903e-17,0.985854056629605,0.409786489514573,1,1,541.893404277152,541.993239997207,541.893404277152,541.993239997207,541.893404277152,541.993239997207,541.893404277152,541.993239997207
3.67,11.01,10.9158475966761,10.7360479998258,3,3.90440319496451,3.39870927349459,0,-9.52710133006463e-17,-9.18378249550011e-17,0,-5.45862697206176e-15,-5.26191976958279e-15,-1.9670720247897e-16,0.985532659987763,0.410479088409456,1,1,541.878755855997,541.973272853196,541.878755855997,541.973272853196,541.878755855997,541.973272853196,541.878755855997,541.973272853196
3.68,11.04,10.9548916286257,10.7752774877714,3,3.90029184730692,3.39521652503665,0,-1.03840547271972e-16,-9.53839340875091e-17,0,-5.94962510101269e-15,-5.4650968565683e-15,-4.84528244444393e-16,0.985225248104361,0.411134765759423,1,1,541.865110810397,541.954369453756,541.865110810397,541.954369453756,541.865110810397,541.954369453756,541.865110810397,541.954369453756
3.69,11.07,10.9938945470988,10.8144665104302,3,3.896174307865,3.39171679731851,0,-1.11299858218672e-16,-9.55920505750717e-17,0,-6.37701213633435e-15,-5.47702105295272e-15,-8.99991083381634e-16,0.984932142351789,0.411753944192307,1,1,541.85245736357,541.936517725084,541.85245736357,541.936517725084,541.85245736357,541.936517725084,541.85245736357,541.936517725084
3.7,11.1,11.0328562901774,10.8536149828134,3,3.89205093742493,3.38821040740632,0,-1.15428500091497e-16,-9.47265831665831e-17,0,-6.6135658907682e-15,-5.4274334231402e-15,-1.186132467628e-15,0.984653627399635,0.412337044006495,1,1,541.840783797833,541.919705652781,541.840783797833,541.919705652781,541.840783797833,541.919705652781,541.840783797833,541.919705652781
3.71,11.13,11.0717767995517,10.8927228237432,3,3.88792209259312,3.38469766921954,0,-1.18446918939696e-16,-9.17632194407128e-17,0,-6.78650855157278e-15,-5.25764518848567e-15,-1.52886336308711e-15,0.984389952615122,0.41288448318137,1,1,541.830078454771,541.903921281792,541.830078454771,541.903921281792,541.830078454771,541.903921281792,541.830078454771,541.903921281792
3.72,11.16,11.1106560204776,10.9317899558157,3,3.88378812581926,3.38117889354703,0,-1.19244891738646e-16,-8.78509420636106e-17,0,-6.83222902511882e-15,-5.0334882064932e-15,-1.79874081862561e-15,0.984141333418034,0.413396677386102,1,1,541.820329735426,541.889152716388,541.820329735426,541.889152716388,541.820329735426,541.889152716387,541.820329735426,541.889152716388
3.73,11.19,11.1494939017358,10.9708163053629,3,3.87964938541939,3.37765438806212,0,-1.1893264151297e-16,-8.19604337673778e-17,0,-6.81433840503559e-15,-4.69598694193227e-15,-2.11835146310332e-15,0.983907952591786,0.41387403998681,1,1,541.811526100525,541.875388120195,541.811526100525,541.875388120195,541.811526100525,541.875388120195,541.811526100525,541.875388120195
3.74,11.22,11.18829039559,11.0098018024162,3,3.87550621559887,3.37412445733699,0,-1.16399945238044e-16,-7.41693699411489e-17,0,-6.66922559769381e-15,-4.2495918667723e-15,-2.41963373092151e-15,0.983689961552201,0.414316982052208,1,1,541.803656070735,541.862615716261,541.803656070735,541.862615716261,541.803656070735,541.862615716261,541.803656070735,541.862615716261
3.75,11.25,11.227045457746,11.0487463806681,3,3.87135895647529,3.37058940285623,0,-1.11646802913867e-16,-6.56188805750267e-17,0,-6.3968906030935e-15,-3.75968491332201e-15,-2.63720568977149e-15,0.983487481575523,0.414725912357779,1,1,541.796708226941,541.850823787156,541.796708226941,541.850823787156,541.796708226941,541.850823787156,541.796708226941,541.850823787156
3.76,11.28,11.2657590473108,11.087649977436,3,3.8672079441014,3.36704952302984,0,-1.05783437565066e-16,-5.74052098552946e-17,0,-6.06094451486392e-15,-3.28907624677118e-15,-2.77186826809274e-15,0.98330060498709,0.415101237388598,1,1,541.790671210557,541.840000675113,541.790671210556,541.840000675113,541.790671210557,541.840000675113,541.790671210557,541.840000675113
3.77,11.31,11.3044311267518,11.1265125336239,3,3.86305351048799,3.36350511320541,0,-9.99200722162641e-17,-4.95149524075138e-17,0,-5.72499842663433e-15,-2.83699779574167e-15,-2.88800063089266e-15,0.983129396312091,0.41544336134084,1,1,541.785533723845,541.830134782202,541.785533723845,541.830134782202,541.785533723845,541.830134782202,541.785533723845,541.830134782202
3.78,11.34,11.3430616618566,11.1653339936857,3,3.85889598362677,3.35995646567988,0,-9.40567068674625e-17,-4.19352522393625e-17,0,-5.38905233840475e-15,-2.40271296613201e-15,-2.98633937227274e-15,0.982973893389701,0.415752686122088,1,1,541.781284530274,541.82121457053,541.781284530274,541.82121457053,541.781284530274,541.82121457053,541.781284530274,541.82121457053
3.79,11.37,11.3816506216929,11.204114305588,3,3.85473568751327,3.35640386971061,0,-8.81933415186609e-17,-3.46537796588704e-17,0,-5.05310625017516e-15,-1.98551531862957e-15,-3.06759093154559e-15,0.982834108451924,0.416029611350488,1,1,541.777912454877,541.813228562479,541.777912454877,541.813228562479,541.777912454877,541.813228562479,541.777912454877,541.813228562479
3.8,11.4,11.420197978568,11.2428534207725,3,3.85057294216974,3.3528476115261,0,-8.23299761698593e-17,-2.81920001209064e-17,0,-4.71716016194558e-15,-1.61528262296025e-15,-3.10187753898533e-15,0.982710029168333,0.416274534352825,1,1,541.775406384638,541.806165340959,541.775406384638,541.806165340959,541.775406384638,541.806165340959,541.775406384638,541.806165340959
3.81,11.43,11.4587037079897,11.2815512941192,3,3.84640806366812,3.34928797433614,0,-7.70217223333702e-17,-2.25176154113701e-17,0,-4.41301962053063e-15,-1.29016432777024e-15,-3.12285529276039e-15,0.982601619657915,0.416487850161625,1,1,541.773755268893,541.800013549695,541.773755268893,541.800013549695,541.773755268893,541.800013549695,541.773755268893,541.800013549695
3.82,11.46,11.4971677886264,11.3202078839093,3,3.84224136415301,3.3457252383416,0,-7.22685800091938e-17,-1.8666209328525e-17,0,-4.14068462593032e-15,-1.06949501403221e-15,-3.0711896118981e-15,0.982508821469143,0.416669951511315,1,1,541.772948119733,541.794761893534,541.772948119733,541.794761893534,541.772948119733,541.794761893534,541.772948119733,541.794761893534
3.83,11.49,11.535590202268,11.3588231517875,3,3.83807315186468,3.34215968074387,0,-6.91807722219551e-17,-1.65661044605751e-17,0,-3.96376627177391e-15,-9.49167868563801e-16,-3.01459840321011e-15,0.982431554529364,0.416821228833536,1,1,541.772974012434,541.790399138774,541.772974012433,541.790399138774,541.772974012433,541.790399138774,541.772974012434,541.790399138774
3.84,11.52,11.5739709337866,11.3973970627257,3,3.83390373116216,3.33859157575394,0,-6.77582989716541e-17,-1.614846098953e-17,0,-3.8822645580614e-15,-9.25238660331725e-16,-2.95702589772968e-15,0.982369718064558,0.416942070251668,1,1,541.773822085879,541.786914113506,541.773822085879,541.786914113506,541.773822085879,541.786914113506,541.773822085879,541.786914113506
3.85,11.55,11.6123099710982,11.4359295849854,3,3.82973340254641,3.33502119460122,0,-6.80011602582908e-17,-1.41473605682751e-17,0,-3.89617948479281e-15,-8.10584051811966e-16,-3.08559543298084e-15,0.982323191490461,0.417032861574638,1,1,541.775481543006,541.784295707981,541.775481543006,541.784295707981,541.775481543006,541.784295707981,541.775481543006,541.784295707981
3.86,11.58,11.6506073051237,11.4744206900807,3,3.82556246268351,3.33144880554211,0,-6.65786870079898e-17,-1.00917041930277e-17,0,-3.81467777108031e-15,-5.78212058354961e-16,-3.23646571272534e-15,0.982291835276019,0.41709398629008,1,1,541.777941651245,541.782532874986,541.777941651245,541.782532874986,541.777941651245,541.782532874986,541.777941651245,541.782532874986
3.87,11.61,11.6888629297505,11.5128703527418,3,3.82139120442794,3.32787467386836,0,-6.29357677084386e-17,-4.06220309952105e-18,0,-3.60595387010926e-15,-2.32747093127518e-16,-3.37320677698174e-15,0.982275491780105,0.417125825556887,1,1,541.781191742968,541.781614630238,541.781191742968,541.781614630238,541.781191742968,541.781614630238,541.781191742968,541.781614630238
3.88,11.64,11.7270768417948,11.5512785508776,3,3.81721991684597,3.32429906191524,0,-5.70724023596369e-17,1.73039285639472e-18,0,-3.27000778187968e-15,9.91442075710047e-17,-3.36915198945068e-15,0.982273986062378,0.417128758197267,1,1,541.785221215945,541.781530052784,541.785221215945,541.781530052784,541.785221215945,541.781530052784,541.785221215945,541.781530052784
3.89,11.67,11.7652490409633,11.589645265539,3,3.81304888523909,3.32072222906964,0,-5.12090370108353e-17,7.29538816807623e-18,0,-2.93406169365009e-15,4.17994951940445e-16,-3.35205664559054e-15,0.982287126669148,0.417103160688306,1,1,541.790019533791,541.782268285416,541.79001953379,541.782268285416,541.790019533791,541.782268285416,541.790019533791,541.782268285416
3.9,11.7,11.8033795298156,11.6279704808822,3,3.80887839116756,3.31714443177794,0,-4.53456716620337e-17,1.26417120329796e-17,0,-2.59811560542051e-15,7.24316745309477e-16,-3.32243235072999e-15,0.982314706395054,0.417049407153145,1,1,541.795576226423,541.783818535091,541.795576226423,541.783818535091,541.795576226423,541.783818535091,541.795576226423,541.783818535091
3.91,11.73,11.8414683137273,11.6662541841316,3,3.80470871247404,3.31356592355393,0,-3.94823063132321e-17,1.61780376091299e-17,0,-2.26216951719093e-15,9.26933275807058e-16,-3.18910279299798e-15,0.982356503021373,0.416967869351785,1,1,541.80188089051,541.786170073357,541.80188089051,541.786170073357,541.80188089051,541.786170073357,541.801880890511,541.786170073357
3.92,11.76,11.8795154008521,11.7044963655436,3,3.80054012330732,3.30998695498662,0,-3.52842755013682e-17,1.79754676946119e-17,0,-2.02164006940525e-15,1.02991843367502e-15,-3.05155850308027e-15,0.982412280031661,0.416858916671629,1,1,541.808923189925,541.789312236788,541.808923189925,541.789312236788,541.808923189925,541.789312236788,541.808923189925,541.789312236788
3.93,11.79,11.9175208020851,11.7426970183697,3,3.79637289414614,3.30640777374804,0,-3.27515792264421e-17,1.86356159973287e-17,0,-1.87652726206347e-15,1.06774214527342e-15,-2.94426940733689e-15,0.982481787305524,0.416722916117758,1,1,541.816692856183,541.793234427415,541.816692856183,541.793234427415,541.816692856183,541.793234427415,541.816692856183,541.793234427415
3.94,11.82,11.9554845310266,11.7808561388197,3,3.79220729182311,3.30282862460107,0,-3.13291059761411e-17,1.76698718046522e-17,0,-1.79502554835097e-15,1.01240907894378e-15,-2.80743462729475e-15,0.982564761791169,0.41656023230302,1,1,541.825179688887,541.797926113169,541.825179688887,541.797926113169,541.825179688887,541.797926113169,541.825179688887,541.797926113169
3.95,11.85,11.9934066039448,11.8189737260258,3,3.78804357954873,3.29924974940731,0,-3.15719672627779e-17,1.67420168247898e-17,0,-1.80894047508237e-15,9.59246904597469e-16,-2.76818737967984e-15,0.982660928157414,0.416371227438006,1,1,541.834373556161,541.803376828312,541.834373556161,541.803376828312,541.834373556161,541.803376828312,541.834373556161,541.803376828312
3.96,11.88,12.0312870397403,11.8570497820059,3,3.78388201693552,3.29567138713497,0,-3.18148285494146e-17,1.58505605350027e-17,0,-1.82285540181378e-15,9.0817022157228e-16,-2.73102562338606e-15,0.982769999425829,0.416156261320902,1,1,541.844264395072,541.809576173882,541.844264395072,541.809576173882,541.844264395072,541.809576173882,541.844264395072,541.809576173882
3.97,11.91,12.0691258599097,11.8950843116271,3,3.77972286002225,3.29209377386693,0,-3.20576898360514e-17,1.33942113418003e-17,0,-1.83677032854518e-15,7.67431779791417e-16,-2.6042021083366e-15,0.982891677583597,0.415915691327323,1,1,541.854842212052,541.81651381812,541.854842212052,541.81651381812,541.854842212052,541.81651381812,541.854842212052,541.81651381812
3.98,11.94,12.1069230885099,11.9330773225699,3,3.77556636129825,3.2885171428088,0,-3.39658856596259e-17,8.90123776943276e-18,0,-1.94610189572049e-15,5.1000335663094e-16,-2.45610525235143e-15,0.98302565417772,0.415649872400129,1,1,541.866097083303,541.824179496906,541.866097083303,541.824179496906,541.866097083303,541.824179496906,541.866097083303,541.824179496907
3.99,11.97,12.1446787521229,11.9710288252919,3,3.77141276972786,3.2849417242972,0,-3.80945275324507e-17,4.58490466477594e-18,0,-2.18265565015434e-15,2.62695686761505e-16,-2.44535133691584e-15,0.983171610891123,0.41535915703931,1,1,541.878019155197,541.832563014186,541.878019155197,541.832563014186,541.878019155197,541.832563014186,541.878019155197,541.832563014186
4,12,12.1823928798202,12.0089388329918,3,3.76726233077494,3.28136774580818,0,-4.22231694052755e-17,2.57142540051118e-18,0,-2.41920940458819e-15,1.47331822782028e-16,-2.56654122737021e-15,0.98332922010123,0.415043895291918,1,1,541.890598644662,541.841654242388,541.890598644662,541.841654242388,541.890598644662,541.841654242388,541.890598644662,541.841654242388
4.01,12.03,12.2200655031279,12.0468073615737,3,3.76311528642752,3.2777954319657,0,-4.413136522885e-17,2.23695857437481e-18,0,-2.5285409717635e-15,1.28168285257278e-16,-2.65670925702077e-15,0.983498145421518,0.414704434742168,1,1,541.903825839556,541.851443122843,541.903825839556,541.851443122843,541.903825839556,541.851443122843,541.903825839556,541.851443122843
4.02,12.06,12.2576966559922,12.0846344296108,3,3.7589718752225,3.27422500455049,0,-4.43742265154867e-17,3.51544371535743e-18,0,-2.5424558984949e-15,2.01420088005771e-16,-2.74387598650067e-15,0.983678042226606,0.414341120501648,1,1,541.91769109903,541.861919666185,541.91769109903,541.861919666185,541.91769109903,541.861919666185,541.91769109903,541.861919666185
4.03,12.09,12.2952863747444,12.1224200583105,3,3.7548323322705,3.27065668250889,0,-4.29517532651857e-17,5.81011699941165e-18,0,-2.4609541847824e-15,3.32895182543501e-16,-2.7938493673259e-15,0.983868558161309,0.413954295199771,1,1,541.932184853875,541.873073952754,541.932184853875,541.873073952754,541.932184853875,541.873073952754,541.932184853875,541.873073952754
4.04,12.12,12.3328346980671,12.1601642714783,3,3.75069688928076,3.26709068196208,0,-4.04190569902596e-17,9.08093857370134e-18,0,-2.31584137744062e-15,5.20299454290636e-16,-2.83614083173126e-15,0.98406933363419,0.413544298974436,1,1,541.947297606856,541.884896132978,541.947297606856,541.884896132978,541.947297606857,541.884896132978,541.947297606856,541.884896132978
4.05,12.15,12.3703416669599,12.1978670954829,3,3.74656577458613,3.26352721621545,0,-3.67761376907083e-17,1.38226726366488e-17,0,-2.10711747646958e-15,7.91980803670943e-16,-2.89909828014052e-15,0.984280002296044,0.413111469462946,1,1,541.963019933033,541.897376427754,541.963019933033,541.897376427754,541.963019933034,541.897376427754,541.963019933034,541.897376427754
4.06,12.18,12.4078073247058,12.2355285592203,3,3.7424392131682,3.25996649576824,0,-3.14678838542193e-17,1.83775504420799e-17,0,-1.80297693505463e-15,1.05295607811996e-15,-2.85593301317459e-15,0.984500191503747,0.412656141793219,1,1,541.979342480063,541.91050512881,541.979342480063,541.91050512881,541.979342480063,541.91050512881,541.979342480063,541.91050512881
4.07,12.21,12.4452317168375,12.2731486940794,3,3.73831742668244,3.25640872832339,0,-2.61596300177302e-17,2.27528398488226e-17,0,-1.49883639363968e-15,1.30364169527461e-15,-2.8024780889143e-15,0.984729522769912,0.412178648575331,1,1,541.996255968487,541.924272599061,541.996255968487,541.924272599061,541.996255968487,541.924272599061,541.996255968487,541.924272599061
4.08,12.24,12.4826148911043,12.3107275339067,3,3.73420063348351,3.25285411879773,0,-2.08513761812412e-17,2.58890412718331e-17,0,-1.19469585222473e-15,1.48333280051604e-15,-2.67802865274077e-15,0.984967612198745,0.411679319893393,1,1,542.013751192004,541.938669272946,542.013751192004,541.938669272946,542.013751192004,541.938669272946,542.013751192004,541.938669272946
4.09,12.27,12.5199568974391,12.3482651149715,3,3.73008904865053,3.24930286933237,0,-1.66533453693773e-17,2.67684423513314e-17,0,-9.54166404439055e-16,1.53371877087054e-15,-2.48788517530959e-15,0.98521407090851,0.411158483297809,1,1,542.031819017723,541.953685656757,542.031819017723,541.953685656758,542.031819017723,541.953685656758,542.031819017723,541.953685656758
4.1,12.3,12.5572577879256,12.3857614759313,3,3.72598288401255,3.24575517930337,0,-1.46757606067638e-17,2.54799760755835e-17,0,-8.40859143911917e-16,1.45989509122525e-15,-2.30075423513716e-15,0.985468505440993,0.410616463797897,1,1,542.050450386404,541.969312328951,542.050450386404,541.969312328951,542.050450386404,541.969312328951,542.050450386404,541.969312328951
4.11,12.33,12.5945176167658,12.4232166577977,3,3.721882348174,3.24221124533279,0,-1.49186218934005e-17,2.21091394275741e-17,0,-8.5477407064332e-16,1.26676037786628e-15,-2.1215344485096e-15,0.985730518158287,0.410053583854983,1,1,542.069636312671,541.985539940441,542.069636312672,541.985539940441,542.069636312672,541.985539940441,542.069636312672,541.985539940441
4.12,12.36,12.6317364402475,12.4606307039012,3,3.71778764654024,3.23867126129989,0,-1.73819292292876e-17,1.88710007037471e-17,0,-9.95911184633263e-16,1.08122869551311e-15,-2.07713988014638e-15,0.985999707627314,0.409470163375877,1,1,542.089367885223,542.002359214887,542.089367885223,542.002359214888,542.089367885223,542.002359214887,542.089367885223,542.002359214887
4.13,12.39,12.6689143167129,12.4980036598583,3,3.71369898134318,3.23513541835275,0,-1.98452365651747e-17,1.46939694313683e-17,0,-1.13704829862321e-15,8.41902432711647e-16,-1.97895073133485e-15,0.986275668992387,0.408866519706825,1,1,542.109636267008,542.019760948954,542.109636267008,542.019760948955,542.109636267008,542.019760948955,542.109636267008,542.019760948955
4.14,12.42,12.7060513065263,12.5353355735366,3,3.7096165516669,3.2316039049201,0,-2.34187669256869e-17,1.06816007482208e-17,0,-1.34179650624242e-15,6.12010641316833e-16,-1.95380714755925e-15,0.986557994336155,0.408242967627926,1,1,542.130432695395,542.037736012565,542.130432695395,542.037736012565,542.130432695395,542.037736012565,542.130432695395,542.037736012565
4.15,12.45,12.743147472043,12.5726264950215,3,3.70554055347342,3.22807690672356,0,-2.69922972861991e-17,6.82748747688698e-18,0,-1.54654471386163e-15,3.91186217104047e-16,-1.93773093096568e-15,0.986846273029241,0.407599819348063,1,1,542.151748482319,542.056275349131,542.151748482319,542.056275349131,542.151748482319,542.056275349131,542.151748482319,542.056275349131
4.16,12.48,12.7802028775777,12.6098764765825,3,3.70147117962841,3.22455460679004,0,-3.05658276467113e-17,9.92702258726223e-19,0,-1.75129292148085e-15,5.68776497381165e-17,-1.80817057121897e-15,0.987140092068915,0.406937384500267,1,1,542.173575014408,542.075369975769,542.173575014408,542.075369975769,542.173575014408,542.075369975769,542.173575014408,542.075369975769
4.17,12.51,12.817217589374,12.6470855726402,3,3.69740861992704,3.22103718546461,0,-3.63598040564739e-17,-2.47889168522761e-18,0,-2.0832633163586e-15,-1.42030031433614e-16,-1.94123328492499e-15,0.987439036407041,0.406255970137691,1,1,542.195903753091,542.095010983497,542.195903753091,542.095010983497,542.195903753091,542.095010983497,542.195903753091,542.095010983497
4.18,12.54,12.8541916755733,12.6842538397325,3,3.69335306111974,3.21752482042355,0,-3.99333344169861e-17,-5.81329262061815e-18,0,-2.28801152397782e-15,-3.33077132235966e-16,-1.95493439174185e-15,0.987742689267672,0.405555880729988,1,1,542.218726234693,542.115189537416,542.218726234693,542.115189537416,542.218726234693,542.115189537416,542.218726234693,542.115189537416
4.19,12.57,12.8911252061845,12.7213813364824,3,3.68930468693813,3.21401768668779,0,-4.35068647774983e-17,-7.94949196364131e-18,0,-2.49275973159703e-15,-4.55472338789813e-16,-2.03728739280722e-15,0.988050632454471,0.404837418160342,1,1,542.242034070501,542.135896876871,542.242034070501,542.135896876871,542.242034070501,542.135896876871,542.242034070501,542.135896876871
4.2,12.6,12.9280182530539,12.7584681235647,3,3.6852636781209,3.21051595663664,0,-4.59701721133854e-17,-7.86847267818798e-18,0,-2.63389684558698e-15,-4.50830275674171e-16,-2.1830665699128e-15,0.988362446648327,0.404100881722952,1,1,542.265818946819,542.157124315597,542.265818946819,542.157124315597,542.265818946819,542.157124315597,542.265818946819,542.157124315597
4.21,12.63,12.9648708898351,12.7955142636738,3,3.68123021243969,3.2070198000218,0,-4.62130334000222e-17,-7.25739570357572e-18,0,-2.64781177231838e-15,-4.15818144071266e-16,-2.23199362824711e-15,0.988677711695353,0.40334656812111,1,1,542.290072625001,542.178863241841,542.290072625001,542.178863241841,542.290072625001,542.178863241841,542.290072625001,542.178863241841
4.22,12.66,13.0016831919595,12.8325198214913,3,3.67720446472503,3.20352938398171,0,-4.59007831743463e-17,-9.33615357985682e-18,0,-2.62992115223515e-15,-5.34922197011751e-16,-2.0949989552234e-15,0.988996006885582,0.402574771465801,1,1,542.314786941466,542.201105118473,542.314786941466,542.201105118473,542.314786941466,542.201105118473,542.314786941466,542.201105118473
4.23,12.69,13.0384552366067,12.869484863654,3,3.67318660689228,3.20004487305617,0,-4.83640905102334e-17,-1.13325246666537e-17,0,-2.77105826622509e-15,-6.49305834627157e-16,-2.12175243159793e-15,0.98931691122254,0.401785783274899,1,1,542.339953807693,542.223841483072,542.339953807693,542.223841483072,542.339953807693,542.223841483072,542.339953807693,542.223841483072
4.24,12.72,13.0751871026756,12.9064094587219,3,3.66917680796756,3.19656642920134,0,-5.08273978461205e-17,-1.3249715713188e-17,0,-2.91219538021503e-15,-7.59152790113843e-16,-2.15304259010119e-15,0.989640003684005,0.40097989247289,1,1,542.365565210199,542.247063947996,542.365565210199,542.247063947996,542.365565210199,542.247063947996,542.365565210199,542.247063947996
4.25,12.75,13.1118788707553,12.943293677147,3,3.66517523411364,3.1930942118049,0,-5.32907051820075e-17,-1.50908094203734e-17,0,-3.05333249420498e-15,-8.64639689223657e-16,-2.18869280498132e-15,0.989964863474131,0.40015738539118,1,1,542.391613210496,542.270764200437,542.391613210496,542.270764200437,542.391613210496,542.270764200437,542.391613210496,542.270764200437
4.26,12.78,13.1485306230965,12.9801375912414,3,3.66118204865595,3.18962837770164,0,-5.57540125178946e-17,-1.68587693534543e-17,0,-3.19446960819492e-15,-9.65936331737429e-16,-2.22853327645749e-15,0.990291070267188,0.399318545768962,1,1,542.418089945033,542.294934002448,542.418089945033,542.294934002448,542.418089945033,542.294934002448,542.418089945033,542.294934002448
4.27,12.81,13.185142443583,13.0169412751466,3,3.65719741210841,3.18616908118926,0,-5.82173198537817e-17,-1.85564446526971e-17,0,-3.33560672218487e-15,-1.06320596136765e-15,-2.27240076081722e-15,0.990618204443131,0.398463654754634,1,1,542.444987625117,542.319565190965,542.444987625117,542.319565190965,542.444987625117,542.319565190965,542.444987625117,542.319565190965
4.28,12.84,13.2217144177041,13.0537048048022,3,3.65322148219933,3.18271647404447,0,-6.06806271896687e-17,-1.80541421732142e-17,0,-3.47674383617481e-15,-1.03442614925432e-15,-2.44231768692049e-15,0.990945847315206,0.39759299090781,1,1,542.472298536819,542.344649677796,542.472298536819,542.344649677796,542.472298536819,542.344649677796,542.472298536819,542.344649677796
4.29,12.87,13.2582466325261,13.0904282579157,3,3.64925441389731,3.17927070553936,0,-6.09234884763055e-17,-1.65053083794698e-17,0,-3.49065876290621e-15,-9.45684509705534e-16,-2.54497425320068e-15,0.991273581349799,0.396706830201868,1,1,542.500015040856,542.3701794496,542.500015040856,542.3701794496,542.500015040856,542.3701794496,542.500015040856,542.3701794496
4.3,12.9,13.2947391766651,13.1271117139319,3,3.64529635943704,3.17583192245805,0,-6.00561267383171e-17,-1.39514954117993e-17,0,-3.44096259600834e-15,-7.99361804992235e-16,-2.64160079101611e-15,0.991600990378738,0.395805446027067,1,1,542.528129572464,542.396146567851,542.528129572464,542.396146567851,542.528129572464,542.396146567851,542.528129572464,542.396146567851
4.31,12.93,13.3311921402594,13.1637552540028,3,3.6413474683451,3.17240026911363,0,-5.80785419757035e-17,-9.36647534731158e-18,0,-3.32765533548121e-15,-5.36659506314285e-16,-2.79099582916692e-15,0.991927659804225,0.39488910919423,1,1,542.556634641248,542.422543168774,542.556634641248,542.422543168774,542.556634641248,542.422543168774,542.556634641248,542.422543168774
4.32,12.96,13.3676056149429,13.2003589609574,3,3.63740788746571,3.1689758873653,0,-5.38805111638397e-17,-4.9633083150719e-18,0,-3.08712588769553e-15,-2.84376618875808e-16,-2.80274926881972e-15,0.992253176796608,0.393958087938946,1,1,542.585522831017,542.449361463269,542.585522831017,542.449361463269,542.585522831017,542.449361463269,542.585522831017,542.449361463269
4.33,12.99,13.4039796938175,13.2369229192728,3,3.63347776098645,3.16555891663576,0,-4.96824803519758e-17,-7.34893625281668e-19,0,-2.84659643990985e-15,-4.21063031197082e-17,-2.80449013679014e-15,0.992577130485154,0.393012647926367,1,1,542.614786799602,542.476593736818,542.614786799602,542.476593736818,542.614786799602,542.476593736818,542.614786799602,542.476593736818
