time_s,frame_count,sitl_packet_valid,pwm1_us,pwm2_us,pwm3_us,pwm4_us,motor1_radps,motor2_radps,motor3_radps,motor4_radps,altitude_true_m,altitude_est_m,roll_true_rad,pitch_true_rad,yaw_true_rad,roll_est_rad,pitch_est_rad,yaw_est_rad,udp_valid_rx_count,udp_invalid_rx_count,udp_rx_datagram_count
19.0759208,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1358.95968000001,-1351.72092776235,0,0,0,0,0,0,0,0,0
19.0881826,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1360.59304500001,-1353.34988734569,0,0,0,0,0,0,0,0,0
19.095572,1105,1,1000,1000,1000,1000,0,0,0,0,-1362.22739100001,-1354.97982792902,0,0,0,0,0,0,1,0,1
19.1082239,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1363.86271800001,-1356.61074951235,0,0,0,0,0,0,0,0,0
19.1202844,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1365.49902600001,-1358.24265209569,0,0,0,0,0,0,0,0,0
19.1288595,1106,1,1000,1000,1000,1000,0,0,0,0,-1367.13631500001,-1359.87553567902,0,0,0,0,0,0,1,0,1
19.1417202,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1368.77458500001,-1361.50940026235,0,0,0,0,0,0,0,0,0
19.1550255,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1370.41383600001,-1363.14424584569,0,0,0,0,0,0,0,0,0
19.1654076,1107,1,1000,1000,1000,1000,0,0,0,0,-1372.05406800001,-1364.78007242902,0,0,0,0,0,0,1,0,1
19.1780375,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1373.69528100001,-1366.41688001235,0,0,0,0,0,0,0,0,0
19.1900388,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1375.33747500001,-1368.05466859569,0,0,0,0,0,0,0,0,0
19.1993749,1108,1,1000,1000,1000,1000,0,0,0,0,-1376.98065000001,-1369.69343817902,0,0,0,0,0,0,1,0,1
19.2118972,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1378.62480600001,-1371.33318876235,0,0,0,0,0,0,0,0,0
19.2238904,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1380.26994300001,-1372.97392034569,0,0,0,0,0,0,0,0,0
19.2359463,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1381.91606100001,-1374.61563292902,0,0,0,0,0,0,0,0,0
19.2480747,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1383.56316000001,-1376.25832651235,0,0,0,0,0,0,0,0,0
19.2601521,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1385.21124000001,-1377.90200109569,0,0,0,0,0,0,0,0,0
19.2700997,1109,1,1000,1000,1000,1000,0,0,0,0,-1386.86030100001,-1379.54665667902,0,0,0,0,0,0,1,0,1
19.2828687,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1388.51034300001,-1381.19229326235,0,0,0,0,0,0,0,0,0
19.2950826,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1390.16136600001,-1382.83891084569,0,0,0,0,0,0,0,0,0
19.3035211,1110,1,1000,1000,1000,1000,0,0,0,0,-1391.81337000001,-1384.48650942902,0,0,0,0,0,0,1,0,1
19.3159798,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1393.46635500001,-1386.13508901235,0,0,0,0,0,0,0,0,0
19.3281614,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1395.12032100001,-1387.78464959569,0,0,0,0,0,0,0,0,0
19.3368786,1111,1,1000,1000,1000,1000,0,0,0,0,-1396.77526800001,-1389.43519117902,0,0,0,0,0,0,1,0,1
19.3494504,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1398.43119600001,-1391.08671376235,0,0,0,0,0,0,0,0,0
19.3617803,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1400.08810500001,-1392.73921734569,0,0,0,0,0,0,0,0,0
19.3742494,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1401.74599500001,-1394.39270192902,0,0,0,0,0,0,0,0,0
19.3865947,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1403.40486600001,-1396.04716751235,0,0,0,0,0,0,0,0,0
19.3987999,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1405.06471800001,-1397.70261409569,0,0,0,0,0,0,0,0,0
19.4108867,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1406.72555100001,-1399.35904167902,0,0,0,0,0,0,0,0,0
19.4228434,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1408.38736500001,-1401.01645026235,0,0,0,0,0,0,0,0,0
19.4350611,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1410.05016000001,-1402.67483984569,0,0,0,0,0,0,0,0,0
19.4452345,1112,1,1000,1000,1000,1000,0,0,0,0,-1411.71393600001,-1404.33421042902,0,0,0,0,0,0,2,0,2
19.4594533,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1413.37869300001,-1405.99456201235,0,0,0,0,0,0,0,0,0
19.4717182,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1415.04443100001,-1407.65589459569,0,0,0,0,0,0,0,0,0
19.4825857,1113,1,1000,1000,1000,1000,0,0,0,0,-1416.71115000001,-1409.31820817902,0,0,0,0,0,0,1,0,1
19.495276,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1418.37885000001,-1410.98150276235,0,0,0,0,0,0,0,0,0
19.5073055,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1420.04753100001,-1412.64577834569,0,0,0,0,0,0,0,0,0
19.5170004,1114,1,1000,1000,1000,1000,0,0,0,0,-1421.71719300001,-1414.31103492902,0,0,0,0,0,0,1,0,1
19.5295569,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1423.38783600001,-1415.97727251235,0,0,0,0,0,0,0,0,0
19.5414455,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1425.05946000001,-1417.64449109569,0,0,0,0,0,0,0,0,0
19.5529148,1115,1,1000,1000,1000,1000,0,0,0,0,-1426.73206500001,-1419.31269067902,0,0,0,0,0,0,1,0,1
19.5655864,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1428.40565100001,-1420.98187126235,0,0,0,0,0,0,0,0,0
19.5782206,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1430.08021800001,-1422.65203284569,0,0,0,0,0,0,0,0,0
19.5864645,1116,1,1000,1000,1000,1000,0,0,0,0,-1431.75576600001,-1424.32317542902,0,0,0,0,0,0,1,0,1
19.5997246,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1433.43229500001,-1425.99529901235,0,0,0,0,0,0,0,0,0
19.6119987,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1435.10980500001,-1427.66840359569,0,0,0,0,0,0,0,0,0
19.620148,1117,1,1000,1000,1000,1000,0,0,0,0,-1436.78829600001,-1429.34248917902,0,0,0,0,0,0,1,0,1
19.6329665,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1438.46776800001,-1431.01755576235,0,0,0,0,0,0,0,0,0
19.6452353,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1440.14822100001,-1432.69360334569,0,0,0,0,0,0,0,0,0
19.6535537,1118,1,1000,1000,1000,1000,0,0,0,0,-1441.82965500001,-1434.37063192902,0,0,0,0,0,0,1,0,1
19.6660789,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1443.51207000001,-1436.04864151235,0,0,0,0,0,0,0,0,0
19.6782155,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1445.19546600001,-1437.72763209569,0,0,0,0,0,0,0,0,0
19.6867642,1119,1,1000,1000,1000,1000,0,0,0,0,-1446.87984300001,-1439.40760367902,0,0,0,0,0,0,1,0,1
19.7000799,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1448.56520100001,-1441.08855626235,0,0,0,0,0,0,0,0,0
19.7121666,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1450.25154000001,-1442.77048984569,0,0,0,0,0,0,0,0,0
19.7204471,1120,1,1000,1000,1000,1000,0,0,0,0,-1451.93886000001,-1444.45340442902,0,0,0,0,0,0,1,0,1
19.7330713,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1453.62716100001,-1446.13730001235,0,0,0,0,0,0,0,0,0
19.745353,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1455.31644300001,-1447.82217659569,0,0,0,0,0,0,0,0,0
19.7535185,1121,1,1000,1000,1000,1000,0,0,0,0,-1457.00670600001,-1449.50803417902,0,0,0,0,0,0,1,0,1
19.7661602,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1458.69795000001,-1451.19487276235,0,0,0,0,0,0,0,0,0
19.7785566,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1460.39017500001,-1452.88269234569,0,0,0,0,0,0,0,0,0
19.7872451,1122,1,1000,1000,1000,1000,0,0,0,0,-1462.08338100001,-1454.57149292902,0,0,0,0,0,0,1,0,1
19.801637,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1463.77756800001,-1456.26127451235,0,0,0,0,0,0,0,0,0
19.8138298,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1465.47273600001,-1457.95203709569,0,0,0,0,0,0,0,0,0
19.8202854,1123,1,1000,1000,1000,1000,0,0,0,0,-1467.16888500001,-1459.64378067902,0,0,0,0,0,0,1,0,1
19.832749,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1468.86601500001,-1461.33650526235,0,0,0,0,0,0,0,0,0
19.8447079,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1470.56412600001,-1463.03021084569,0,0,0,0,0,0,0,0,0
19.856839,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1472.26321800001,-1464.72489742902,0,0,0,0,0,0,0,0,0
19.8700075,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1473.96329100001,-1466.42056501235,0,0,0,0,0,0,0,0,0
19.8825092,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1475.66434500001,-1468.11721359569,0,0,0,0,0,0,0,0,0
19.8924763,1124,1,1000,1000,1000,1000,0,0,0,0,-1477.36638000001,-1469.81484317902,0,0,0,0,0,0,1,0,1
19.9054009,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1479.06939600001,-1471.51345376235,0,0,0,0,0,0,0,0,0
19.9173114,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1480.77339300001,-1473.21304534569,0,0,0,0,0,0,0,0,0
19.9284154,1125,1,1000,1000,1000,1000,0,0,0,0,-1482.47837100001,-1474.91361792902,0,0,0,0,0,0,1,0,1
19.9412485,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1484.18433000001,-1476.61517151235,0,0,0,0,0,0,0,0,0
19.9533397,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1485.89127000001,-1478.31770609569,0,0,0,0,0,0,0,0,0
19.9618328,1126,1,1000,1000,1000,1000,0,0,0,0,-1487.59919100001,-1480.02122167902,0,0,0,0,0,0,1,0,1
19.9747756,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1489.30809300001,-1481.72571826235,0,0,0,0,0,0,0,0,0
19.9872998,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1491.01797600001,-1483.43119584569,0,0,0,0,0,0,0,0,0
19.9988968,1127,1,1000,1000,1000,1000,0,0,0,0,-1492.72884000001,-1485.13765442902,0,0,0,0,0,0,1,0,1
20.0119924,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1494.44068500001,-1486.84509401235,0,0,0,0,0,0,0,0,0
20.0244121,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1496.15351100001,-1488.55351459569,0,0,0,0,0,0,0,0,0
20.0327679,1128,1,1000,1000,1000,1000,0,0,0,0,-1497.86731800001,-1490.26291617902,0,0,0,0,0,0,1,0,1
20.0453816,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1499.58210600001,-1491.97329876235,0,0,0,0,0,0,0,0,0
20.0579289,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1501.29787500001,-1493.68466234569,0,0,0,0,0,0,0,0,0
20.0664741,1129,1,1000,1000,1000,1000,0,0,0,0,-1503.01462500001,-1495.39700692902,0,0,0,0,0,0,1,0,1
20.079214,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1504.73235600001,-1497.11033251235,0,0,0,0,0,0,0,0,0
20.0912359,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1506.45106800001,-1498.82463909569,0,0,0,0,0,0,0,0,0
20.1012334,1130,1,1000,1000,1000,1000,0,0,0,0,-1508.17076100001,-1500.53992667902,0,0,0,0,0,0,1,0,1
20.1137674,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1509.89143500001,-1502.25619526235,0,0,0,0,0,0,0,0,0
20.1257185,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1511.61309000001,-1503.97344484569,0,0,0,0,0,0,0,0,0
20.1367498,1131,1,1000,1000,1000,1000,0,0,0,0,-1513.33572600001,-1505.69167542902,0,0,0,0,0,0,1,0,1
20.1500194,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1515.05934300001,-1507.41088701235,0,0,0,0,0,0,0,0,0
20.1621204,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1516.78394100001,-1509.13107959569,0,0,0,0,0,0,0,0,0
20.169672,1132,1,1000,1000,1000,1000,0,0,0,0,-1518.50952000001,-1510.85225317902,0,0,0,0,0,0,1,0,1
20.1822311,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1520.23608000001,-1512.57440776235,0,0,0,0,0,0,0,0,0
20.1949599,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1521.96362100001,-1514.29754334569,0,0,0,0,0,0,0,0,0
20.2034174,1133,1,1000,1000,1000,1000,0,0,0,0,-1523.69214300001,-1516.02165992902,0,0,0,0,0,0,1,0,1
20.2159852,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1525.42164600001,-1517.74675751235,0,0,0,0,0,0,0,0,0
20.2281872,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1527.15213000001,-1519.47283609569,0,0,0,0,0,0,0,0,0
20.2369083,1134,1,1000,1000,1000,1000,0,0,0,0,-1528.88359500001,-1521.19989567902,0,0,0,0,0,0,1,0,1
20.2494688,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1530.61604100001,-1522.92793626235,0,0,0,0,0,0,0,0,0
20.2616026,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1532.34946800001,-1524.65695784568,0,0,0,0,0,0,0,0,0
20.2703791,1135,1,1000,1000,1000,1000,0,0,0,0,-1534.08387600001,-1526.38696042902,0,0,0,0,0,0,1,0,1
20.2841268,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1535.81926500001,-1528.11794401235,0,0,0,0,0,0,0,0,0
20.2962738,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1537.55563500001,-1529.84990859568,0,0,0,0,0,0,0,0,0
20.3080504,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1539.29298600001,-1531.58285417902,0,0,0,0,0,0,0,0,0
20.3207301,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1541.03131800001,-1533.31678076235,0,0,0,0,0,0,0,0,0
20.3337404,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1542.77063100001,-1535.05168834568,0,0,0,0,0,0,0,0,0
20.3451281,1136,1,1000,1000,1000,1000,0,0,0,0,-1544.51092500001,-1536.78757692902,0,0,0,0,0,0,1,0,1
20.3577617,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1546.25220000001,-1538.52444651235,0,0,0,0,0,0,0,0,0
20.3698723,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1547.99445600001,-1540.26229709568,0,0,0,0,0,0,0,0,0
20.3789855,1137,1,1000,1000,1000,1000,0,0,0,0,-1549.73769300001,-1542.00112867902,0,0,0,0,0,0,1,0,1
20.3915693,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1551.48191100001,-1543.74094126235,0,0,0,0,0,0,0,0,0
20.4036181,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1553.22711000001,-1545.48173484568,0,0,0,0,0,0,0,0,0
20.4123761,1138,1,1000,1000,1000,1000,0,0,0,0,-1554.97329000001,-1547.22350942902,0,0,0,0,0,0,1,0,1
20.4256559,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1556.72045100001,-1548.96626501235,0,0,0,0,0,0,0,0,0
20.4377066,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1558.46859300001,-1550.71000159568,0,0,0,0,0,0,0,0,0
20.4488136,1139,1,1000,1000,1000,1000,0,0,0,0,-1560.21771600001,-1552.45471917902,0,0,0,0,0,0,1,0,1
20.4615974,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1561.96782000001,-1554.20041776235,0,0,0,0,0,0,0,0,0
20.4737767,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1563.718905,-1555.94709734568,0,0,0,0,0,0,0,0,0
20.4823601,1140,1,1000,1000,1000,1000,0,0,0,0,-1565.470971,-1557.69475792902,0,0,0,0,0,0,1,0,1
20.4953686,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1567.224018,-1559.44339951235,0,0,0,0,0,0,0,0,0
20.5080734,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1568.978046,-1561.19302209568,0,0,0,0,0,0,0,0,0
20.5156022,1141,1,1000,1000,1000,1000,0,0,0,0,-1570.733055,-1562.94362567902,0,0,0,0,0,0,1,0,1
20.5283843,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1572.489045,-1564.69521026235,0,0,0,0,0,0,0,0,0
20.5405703,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1574.246016,-1566.44777584568,0,0,0,0,0,0,0,0,0
20.5489081,1142,1,1000,1000,1000,1000,0,0,0,0,-1576.003968,-1568.20132242902,0,0,0,0,0,0,1,0,1
20.5615842,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1577.762901,-1569.95585001235,0,0,0,0,0,0,0,0,0
20.5738184,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1579.522815,-1571.71135859568,0,0,0,0,0,0,0,0,0
20.5828475,1143,1,1000,1000,1000,1000,0,0,0,0,-1581.28371,-1573.46784817902,0,0,0,0,0,0,1,0,1
20.5953897,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1583.045586,-1575.22531876235,0,0,0,0,0,0,0,0,0
20.6075077,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1584.808443,-1576.98377034568,0,0,0,0,0,0,0,0,0
20.6159261,1144,1,1000,1000,1000,1000,0,0,0,0,-1586.572281,-1578.74320292902,0,0,0,0,0,0,1,0,1
20.6284634,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1588.3371,-1580.50361651235,0,0,0,0,0,0,0,0,0
20.6404581,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1590.1029,-1582.26501109568,0,0,0,0,0,0,0,0,0
20.6529325,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1591.869681,-1584.02738667902,0,0,0,0,0,0,0,0,0
20.6653918,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1593.637443,-1585.79074326235,0,0,0,0,0,0,0,0,0
20.6783619,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1595.406186,-1587.55508084568,0,0,0,0,0,0,0,0,0
20.6872673,1145,1,1000,1000,1000,1000,0,0,0,0,-1597.17591,-1589.32039942902,0,0,0,0,0,0,1,0,1
20.7000518,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1598.946615,-1591.08669901235,0,0,0,0,0,0,0,0,0
20.712087,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1600.718301,-1592.85397959568,0,0,0,0,0,0,0,0,0
20.7241481,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1602.490968,-1594.62224117902,0,0,0,0,0,0,0,0,0
20.7363643,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1604.264616,-1596.39148376235,0,0,0,0,0,0,0,0,0
20.7488583,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1606.039245,-1598.16170734568,0,0,0,0,0,0,0,0,0
20.7619784,1146,1,1000,1000,1000,1000,0,0,0,0,-1607.814855,-1599.93291192902,0,0,0,0,0,0,1,0,1
20.7746075,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1609.591446,-1601.70509751235,0,0,0,0,0,0,0,0,0
20.7867001,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1611.369018,-1603.47826409568,0,0,0,0,0,0,0,0,0
20.7950965,1147,1,1000,1000,1000,1000,0,0,0,0,-1613.147571,-1605.25241167902,0,0,0,0,0,0,1,0,1
20.8080333,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1614.927105,-1607.02754026235,0,0,0,0,0,0,0,0,0
20.8202633,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1616.70762,-1608.80364984568,0,0,0,0,0,0,0,0,0
20.8324245,1148,1,1000,1000,1000,1000,0,0,0,0,-1618.489116,-1610.58074042902,0,0,0,0,0,0,1,0,1
20.8450929,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1620.271593,-1612.35881201235,0,0,0,0,0,0,0,0,0
20.8570457,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1622.055051,-1614.13786459568,0,0,0,0,0,0,0,0,0
20.8661625,1149,1,1000,1000,1000,1000,0,0,0,0,-1623.83949,-1615.91789817902,0,0,0,0,0,0,1,0,1
20.8794655,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1625.62491,-1617.69891276235,0,0,0,0,0,0,0,0,0
20.8912807,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1627.411311,-1619.48090834568,0,0,0,0,0,0,0,0,0
20.9035721,1150,1,1000,1000,1000,1000,0,0,0,0,-1629.198693,-1621.26388492902,0,0,0,0,0,0,1,0,1
20.9160462,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1630.987056,-1623.04784251235,0,0,0,0,0,0,0,0,0
20.9281234,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1632.7764,-1624.83278109568,0,0,0,0,0,0,0,0,0
20.9370332,1151,1,1000,1000,1000,1000,0,0,0,0,-1634.566725,-1626.61870067902,0,0,0,0,0,0,1,0,1
20.9506222,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1636.358031,-1628.40560126235,0,0,0,0,0,0,0,0,0
20.962704,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1638.150318,-1630.19348284568,0,0,0,0,0,0,0,0,0
20.9738495,1152,1,1000,1000,1000,1000,0,0,0,0,-1639.943586,-1631.98234542902,0,0,0,0,0,0,1,0,1
20.9866113,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1641.737835,-1633.77218901235,0,0,0,0,0,0,0,0,0
20.9988368,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1643.533065,-1635.56301359568,0,0,0,0,0,0,0,0,0
21.0070888,1153,1,1000,1000,1000,1000,0,0,0,0,-1645.329276,-1637.35481917902,0,0,0,0,0,0,1,0,1
21.0197608,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1647.126468,-1639.14760576235,0,0,0,0,0,0,0,0,0
21.0319,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1648.924641,-1640.94137334568,0,0,0,0,0,0,0,0,0
21.0404448,1154,1,1000,1000,1000,1000,0,0,0,0,-1650.723795,-1642.73612192902,0,0,0,0,0,0,1,0,1
21.0531113,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1652.52393,-1644.53185151235,0,0,0,0,0,0,0,0,0
21.0652448,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1654.325046,-1646.32856209568,0,0,0,0,0,0,0,0,0
21.0739146,1155,1,1000,1000,1000,1000,0,0,0,0,-1656.127143,-1648.12625367902,0,0,0,0,0,0,1,0,1
21.0868869,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1657.930221,-1649.92492626235,0,0,0,0,0,0,0,0,0
21.0991463,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1659.73428,-1651.72457984568,0,0,0,0,0,0,0,0,0
21.1078575,1156,1,1000,1000,1000,1000,0,0,0,0,-1661.53932,-1653.52521442902,0,0,0,0,0,0,1,0,1
21.12098,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1663.345341,-1655.32683001235,0,0,0,0,0,0,0,0,0
21.1331708,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1665.152343,-1657.12942659568,0,0,0,0,0,0,0,0,0
21.1423386,1157,1,1000,1000,1000,1000,0,0,0,0,-1666.960326,-1658.93300417902,0,0,0,0,0,0,1,0,1
21.154941,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1668.76929,-1660.73756276235,0,0,0,0,0,0,0,0,0
21.1670801,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1670.579235,-1662.54310234568,0,0,0,0,0,0,0,0,0
21.1782439,1158,1,1000,1000,1000,1000,0,0,0,0,-1672.390161,-1664.34962292902,0,0,0,0,0,0,1,0,1
21.1915638,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1674.202068,-1666.15712451235,0,0,0,0,0,0,0,0,0
21.2039308,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1676.014956,-1667.96560709568,0,0,0,0,0,0,0,0,0
21.2117534,1159,1,1000,1000,1000,1000,0,0,0,0,-1677.828825,-1669.77507067901,0,0,0,0,0,0,1,0,1
21.2262811,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1679.643675,-1671.58551526235,0,0,0,0,0,0,0,0,0
21.2387773,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1681.459506,-1673.39694084568,0,0,0,0,0,0,0,0,0
21.2488425,1160,1,1000,1000,1000,1000,0,0,0,0,-1683.276318,-1675.20934742901,0,0,0,0,0,0,1,0,1
21.2614542,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1685.094111,-1677.02273501235,0,0,0,0,0,0,0,0,0
21.2741939,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1686.912885,-1678.83710359568,0,0,0,0,0,0,0,0,0
21.2823037,1161,1,1000,1000,1000,1000,0,0,0,0,-1688.73264,-1680.65245317901,0,0,0,0,0,0,1,0,1
21.2951085,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1690.553376,-1682.46878376235,0,0,0,0,0,0,0,0,0
21.307999,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1692.375093,-1684.28609534568,0,0,0,0,0,0,0,0,0
21.3157516,1162,1,1000,1000,1000,1000,0,0,0,0,-1694.197791,-1686.10438792901,0,0,0,0,0,0,1,0,1
21.3295988,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1696.02147,-1687.92366151235,0,0,0,0,0,0,0,0,0
21.3414917,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1697.84613,-1689.74391609568,0,0,0,0,0,0,0,0,0
21.3489589,1163,1,1000,1000,1000,1000,0,0,0,0,-1699.671771,-1691.56515167901,0,0,0,0,0,0,1,0,1
21.3620389,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1701.498393,-1693.38736826235,0,0,0,0,0,0,0,0,0
21.3745811,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1703.325996,-1695.21056584568,0,0,0,0,0,0,0,0,0
21.3824347,1164,1,1000,1000,1000,1000,0,0,0,0,-1705.15458,-1697.03474442901,0,0,0,0,0,0,1,0,1
21.395091,0,0,NaN,NaN,NaN,NaN,0,0,0,0,-1706.984145,-1698.85990401235,0,0,0,0,0,0,0,0,0
